,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,@maelanyems Haven't experienced them. They are usually patient or just drive past,"Midrand, South Africa",2020-11-30 23:58:44+00:00,1333561131558965250,433174112
1,Just caught myself slipping https://t.co/9i92lIzwjk,"Cape Town, South Africa",2020-11-30 23:58:20+00:00,1333561028471377920,632795601
2,Love you ❤️ https://t.co/71qN61m9QB,"Pretoria, South Africa",2020-11-30 23:58:11+00:00,1333560992148713473,260656699
3,@BakangSkosana I need it.🥴,"Pretoria, South Africa",2020-11-30 23:57:45+00:00,1333560881523945472,891298280914735104
4,I refuse to pull up somewhere without a nice song playing https://t.co/sgTWlau1u4,"East London, South Africa",2020-11-30 23:57:34+00:00,1333560837798236161,296670908
5,I saw chicken tenders on someones snaps and now I want...my appetite is back!!!,"Sandton, South Africa",2020-11-30 23:56:54+00:00,1333560671049560064,433174112
6,@Spar_Letta Don't think I have recovered from the weekend,"Centurion, South Africa",2020-11-30 23:54:56+00:00,1333560173365956608,1159140249362227200
7,You welcome ❤️ https://t.co/hyWSrpTPBw,"Edenvale, South Africa",2020-11-30 23:54:52+00:00,1333560158274859009,218551666
8,"@eyeofscottie 😂later on today. Got to, been feeling raggedy for so long.",South Africa,2020-11-30 23:54:35+00:00,1333560085000429569,90987144
9,New month is owned #birthdaymonth https://t.co/mRQeVSmLWU,"Port Elizabeth, South Africa",2020-11-30 23:54:23+00:00,1333560035323097091,2744293827
10,@_nomthandazo_ Joke yoooh,"Soweto, South Africa",2020-11-30 23:54:22+00:00,1333560031825039361,1252143159271993344
11,"Just posted a photo @ Chatsworth, Kwazulu-Natal, South Africa https://t.co/XMbbQNY7Va","Chatsworth, South Africa",2020-11-30 23:54:18+00:00,1333560013378514944,4350873754
12,@UsernamPathetic @realDonaldTrump @OANN As long as I keep to yourself,"Alberton, South Africa",2020-11-30 23:54:10+00:00,1333559981317222402,1073557081754611712
13,I wanted to thuma my friend to buy this LV before she arrived ngoba I was gonna save around 2k for this bag but no ways people showed me they pay at their own time. It's fine 🙃,"Sandton, South Africa",2020-11-30 23:53:35+00:00,1333559836332732416,433174112
