,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,It’s all about the mula https://t.co/L62pHP2U6U,"Port Elizabeth, South Africa",2017-11-30 23:59:16+00:00,936384162675773440,3122491018
1,If your meme has LeBron I want it,"Cape Town, South Africa",2017-11-30 23:58:50+00:00,936384055955935232,74392380
2,Can’t sleep soooo... https://t.co/41ojZUioQM,"Centurion, South Africa",2017-11-30 23:58:47+00:00,936384042534137857,81043437
3,Saudi - Boda Tonight,"Durban, South Africa",2017-11-30 23:58:15+00:00,936383906466721792,143532926
4,My retraction towards red meat &amp; pork is so real. I'll see how I'll survive the festive season.,"Mdantsane, South Africa",2017-11-30 23:58:04+00:00,936383861881298944,2391280877
5,Hangry!,"Durban, South Africa",2017-11-30 23:58:00+00:00,936383846970310656,14659522
6,Awake. And in a really bad mood... Pet peeves : people who think too much of themselves,"Durban, South Africa",2017-11-30 23:57:50+00:00,936383804037623810,14659522
7,I wanna love you in every kind of way .. I wanna please you no matter how long it takes ..if the world should end tomorrow then we only have today ..,"Sandton, South Africa",2017-11-30 23:57:13+00:00,936383647850123264,330304191
8,This is me 😥 if the internet wasn't a thing I wouldn't date https://t.co/Fpbvc4Vgfe,"Pretoria, South Africa",2017-11-30 23:56:57+00:00,936383580531576833,1695511920
9,Thrilled to bits #clinique_sa https://t.co/R85i1qsTEl,"Durban, South Africa",2017-11-30 23:56:54+00:00,936383567336222720,14659522
10,My weight loss will come with a tattoo on my shoulder or somewhere invisible.,"Mdantsane, South Africa",2017-11-30 23:55:58+00:00,936383334908878849,2391280877
11,I got your back for LIFE! Get a 15% lifetime discount here: https://t.co/8pbLBSvJbo. @simplylifecover #SimplyWinWin #friendsurance,"Mabopane, South Africa",2017-11-30 23:55:48+00:00,936383290524819456,797465022318411780
12,"Nightmares, high life, sleepy, night night
Flashes, spotlight, pull up, nice guy
Help it, please, beast, beast it
Bite me, ride me, strike me, indict me
Snipe it, swipe it, rapper, trapper https://t.co/bIITnUxiOd","Pretoria, South Africa",2017-11-30 23:55:24+00:00,936383188947161088,102309651
