,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"The second V|Moledi Art Sip and Paint Pop Up at Coterie Lounge🍷🎨🖼
#Sipandpaint #art #wine #BloemTwitter #freestate #artevent https://t.co/2sovHMvDIJ","Bloemfontein, South Africa",2021-11-30 23:59:58+00:00,1465833012420132876,1460163833402646537
1,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/63Pqc6Mbv4","Vosloorus, South Africa",2021-11-30 23:59:40+00:00,1465832935681105929,255184064
2,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/vQMZ2z7RS9,"Vosloorus, South Africa",2021-11-30 23:59:40+00:00,1465832935534350339,255184064
3,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/6cLG1BAF6Q","Vosloorus, South Africa",2021-11-30 23:59:38+00:00,1465832928403992581,255184064
4,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/Oon7NKUENY,"Vosloorus, South Africa",2021-11-30 23:59:38+00:00,1465832927569321986,255184064
5,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV955ak1o https://t.co/pdXpj0wEX9","Vosloorus, South Africa",2021-11-30 23:59:35+00:00,1465832913136922624,255184064
6,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/g5QEtyq3pw,"Vosloorus, South Africa",2021-11-30 23:59:34+00:00,1465832912012644353,255184064
7,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/QLF9WdficS","Vosloorus, South Africa",2021-11-30 23:59:31+00:00,1465832899220021249,255184064
8,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/WCKoPe47G8,"Vosloorus, South Africa",2021-11-30 23:59:31+00:00,1465832898792235012,255184064
9,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/Vmeo7qBRdI","Vosloorus, South Africa",2021-11-30 23:59:28+00:00,1465832887480209411,255184064
10,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/tnhLPXF6HI,"Vosloorus, South Africa",2021-11-30 23:59:28+00:00,1465832887333404673,255184064
11,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/lrbkVerXcf","Vosloorus, South Africa",2021-11-30 23:59:26+00:00,1465832876361105408,255184064
12,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/U39Wu8BIwa,"Vosloorus, South Africa",2021-11-30 23:59:26+00:00,1465832876176560133,255184064
13,"Discover hotels around Vosloorus, South Africa from 0 EUR per night: https://t.co/vbV9559MbQ https://t.co/ZGVVQ5495Q","Vosloorus, South Africa",2021-11-30 23:59:23+00:00,1465832864252104704,255184064
14,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/GSPwAnEVcn,"Vosloorus, South Africa",2021-11-30 23:59:23+00:00,1465832864155586573,255184064
15,@buys_dinny Runny tummy too,South Africa,2021-11-30 23:59:04+00:00,1465832785554419714,1422698781880066049
16,Anti vaxxers are deliberately dense https://t.co/gtyWV7zJKV,"Pretoria, South Africa",2021-11-30 23:58:25+00:00,1465832620378542089,794865041136906240
17,"And in time ,  it all comes together beautifully at its own pace and that’s where the magic lies  ✨ 💎","Sandton, South Africa",2021-11-30 23:58:08+00:00,1465832548639072261,372549622
18,@LIBGyal Haha. Okay. I'm just of the opinion that two grown adults can do whatever floats their boat and talk about it to boot consensually.,"Cape Town, South Africa",2021-11-30 23:57:50+00:00,1465832475809267725,2242882424
19,@OnthatiIe My did you see the numbers of that tweet?? Lol I’m famous,"Johannesburg, South Africa",2021-11-30 23:56:28+00:00,1465832132660637696,199358272
20,@LIBGyal Your starting premise dismissed all that you are saying. Consenting adults and what not. Delete this.,"Cape Town, South Africa",2021-11-30 23:55:36+00:00,1465831912547749898,2242882424
21,Hi December please be kind🙏❤️,"Tsakane, South Africa",2021-11-30 23:54:52+00:00,1465831727738368004,1159700304
22,Wake the spirit in my life,South Africa,2021-11-30 23:54:47+00:00,1465831709035925505,542014745
23,@FabrizioRomano really should block replies to his tweets because WTF??? 😂😂😂,"Port Elizabeth, South Africa",2021-11-30 23:52:18+00:00,1465831081316339716,1111325701
24,"And yesterday could feel just like a waste
If I don’t love you, how I’m supposed to… https://t.co/lcVHARKvWV","Midrand, South Africa",2021-11-30 23:52:10+00:00,1465831048990896134,275707807
25,@planetbielsa @LUFC 3 weeks mate! Can't wait 🥳🍺,"Pietermaritzburg, South Africa",2021-11-30 23:50:45+00:00,1465830692231782401,29154734
26,@ihyjuju How is this under funny tweets,"Mafikeng, South Africa",2021-11-30 23:49:41+00:00,1465830423464923136,4818007516
27,"It was a cold December, how could I not remember 😔🤔

#December",South Africa,2021-11-30 23:48:52+00:00,1465830218401296388,331571670
28,Baleka Mbethe to you https://t.co/BxB7PxvNS3 https://t.co/YviXrMTm3c,South Africa,2021-11-30 23:48:28+00:00,1465830118832619525,1422698781880066049
29,Emphasis on “every night without fail.” 😩 https://t.co/Bmx7SETBZ0,"Midrand, South Africa",2021-11-30 23:47:47+00:00,1465829946446815232,275707807
30,Why am I craving Vueve Rich at this time?😭😭😭,"Centurion, South Africa",2021-11-30 23:46:43+00:00,1465829678476935168,1887303397
31,@OnthatiIe So?? Mental peace over everything,"Johannesburg, South Africa",2021-11-30 23:46:39+00:00,1465829659023659010,199358272
32,"Ke Dizemba,, Akere wer all born on Dizemba 💃💃","Soweto, South Africa",2021-11-30 23:46:05+00:00,1465829518334205956,625818839
33,@Soulfreakah is the producer he thinks he is 🥵🤞🏾 https://t.co/bM4mqbwVOP,South Africa,2021-11-30 23:45:19+00:00,1465829323471003662,542014745
34,The outfit mara chomii https://t.co/iw3XgJtzBB,"Pretoria, South Africa",2021-11-30 23:45:03+00:00,1465829258299940867,1349863408032747524
35,New landmark created! Discover interesting places around: https://t.co/GQJASxb2wq https://t.co/AGAJ5Rjb1o,"Vosloorus, South Africa",2021-11-30 23:44:58+00:00,1465829237592629253,255184064
36,Mina i won’t say much neh mara @letsang_B yeeerrr fok https://t.co/ECMeJYdDLa,"Kempton Park, South Africa",2021-11-30 23:44:48+00:00,1465829194336813060,3361983627
37,@minenhlekel You should listen to shoutout.,"Mafikeng, South Africa",2021-11-30 23:44:09+00:00,1465829029815238656,4818007516
38,@minenhlekel You listen to f*cking good music. Let’s link one time and blunt up yeah?,"Mafikeng, South Africa",2021-11-30 23:43:42+00:00,1465828918867468290,4818007516
39,I wanna laugh but ayyyiii marn yaz nizofa 🤣🤣🤣🤣🤣🤣https://t.co/R7VJyH9BUL,"Kempton Park, South Africa",2021-11-30 23:43:26+00:00,1465828851112685572,3361983627
40,Normalize finding jobs outside of your country https://t.co/mZ0UO6QNai,"Motherwell, South Africa",2021-11-30 23:42:30+00:00,1465828615552217089,544274980
41,Kante what do they teach at the New York Film Academy? 🤣😭 https://t.co/CuU7XuDsv1,"Rustenburg, South Africa",2021-11-30 23:42:20+00:00,1465828574477393921,709804047
42,@effort_maguta @ManzunzuN Aremerwa,"Paarl, South Africa",2021-11-30 23:41:54+00:00,1465828463756156944,1185238521398910978
43,@Zie_0250 Come to my office wena marn🤣🤣,"Kempton Park, South Africa",2021-11-30 23:41:53+00:00,1465828461151465472,3361983627
44,@NdelemaPretty Great fuck indeed😋,"Durban, South Africa",2021-11-30 23:41:28+00:00,1465828357862576137,1019858257261813760
45,"Before you go at nigga’s about your Betty, just remember she’s been on holidays throughout the year without you and you know you weren’t paying for them. Rest bro. Re kaofela mo lefatsing…","Sandton, South Africa",2021-11-30 23:41:24+00:00,1465828339730591748,359030915
46,@YSadike @primehl @advovolicious I was telling someone my story earlier today of how I closed my FNB account after noticing how expensive their fees are,"Mdantsane, South Africa",2021-11-30 23:41:05+00:00,1465828257891336194,1309039149668851717
47,My whole body is covered in mosquito bites 😩,"Randburg, South Africa",2021-11-30 23:40:54+00:00,1465828214274674688,206208210
48,"Hey I joined a network called SurveyJ and earned $46,742 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/1eVbtQ8YfW #SurveyJ #cashapp #bitcoin","eMalahleni, South Africa",2021-11-30 23:38:52+00:00,1465827702762582023,3989863649
49,@MbaliMsibi19 Nothing more then a face seating 🔥🔥🔥,"Kempton Park, South Africa",2021-11-30 23:38:51+00:00,1465827696164880386,3361983627
50,Yoh but my arm hurts,"Pretoria, South Africa",2021-11-30 23:38:43+00:00,1465827664602804231,1081989121868992512
51,"@prophilani @MillionMnisi I asked you a football question earlier. You busy laighing here but can't answer me. I have to agree with my grootman. You sell your souls for mama joy vibes.

😭😭💔💔💔","Ebony Park, South Africa",2021-11-30 23:38:27+00:00,1465827598605430788,1209377435197886465
52,"Hey I joined a network called SurveyJ and earned $46,726 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/1eVbtQ8YfW #SurveyJ #cashapp #bitcoin","eMalahleni, South Africa",2021-11-30 23:37:08+00:00,1465827266034913289,3989863649
53,@itshabibti Lmfaoooo dfkm😭,"Sandton, South Africa",2021-11-30 23:37:03+00:00,1465827244497149953,151462126
54,Mara lol https://t.co/Y8zyBki9II,"Ivory Park, South Africa",2021-11-30 23:35:57+00:00,1465826967928946693,1042702391731281921
55,@MoreMe_Tee @noxee I’m looking for a financial account as well,"Mafikeng, South Africa",2021-11-30 23:35:18+00:00,1465826803604459520,4818007516
56,@CityPowerJhb Thank you kindly🙏🙏,"Roodepoort, South Africa",2021-11-30 23:34:30+00:00,1465826603737526278,300816779
57,The comments 😭😂🤣💔💔💔💔 https://t.co/20QVgzMCLU,South Africa,2021-11-30 23:33:33+00:00,1465826363785547779,462011274
58,@Hopeisabae @LeboLebo___ Thick is life 😂,"Sobonakhona, South Africa",2021-11-30 23:31:52+00:00,1465825938705457152,353834686
59,We got so much to post from 📸 Daym!!! We been working but not showing appreciation to all your support on booking Digital LifeStyle!!!! 💡 WE THANK GREAT PEOPLE✅,"Beacon Bay, South Africa",2021-11-30 23:31:17+00:00,1465825791472766976,3125033836
60,Gonna be an expert in shows that play in the ams 😃,"Roodepoort, South Africa",2021-11-30 23:31:09+00:00,1465825761433165825,299665186
61,"Just posted a photo @ Cape Town, Western Cape https://t.co/z1HNSND0Qb","Cape Town, South Africa",2021-11-30 23:31:00+00:00,1465825719980855299,330804790
62,"“Hey Mr Scott, wachu gonna do? Make our dreams come true” 😭😭 he’s in hell.","Sandton, South Africa",2021-11-30 23:30:43+00:00,1465825650225426432,151462126
63,Just posted a photo @ Bahole Group https://t.co/C0NvNSg2f5,"Pretoria, South Africa",2021-11-30 23:30:31+00:00,1465825601244352517,938100894
64,@angellamula Oh i prayed alright 😐😢Prayed the lord would help me with these 15 deadlines for December 15,"Pretoria, South Africa",2021-11-30 23:30:14+00:00,1465825530763227149,817509479533133824
65,@DJFreshSA came out to play in East London 🔥🔥🔥 🤯🤯🤯🙌🏾 Too much fun was had 💃🏽🕺🏽💃🏽🕺🏽💃🏽🕺🏽 R.E.S.P.E.C.T 🙌🏾 https://t.co/UH5ssnaMEe,"Beacon Bay, South Africa",2021-11-30 23:30:02+00:00,1465825479458537482,3125033836
66,@paultatndar No time to waste. We got targets for December ..,South Africa,2021-11-30 23:29:50+00:00,1465825427218391046,229907244
67,@CityPowerJhb @CityPowerJhb good morning. Will this outage affect Newlands area too??,"Roodepoort, South Africa",2021-11-30 23:29:36+00:00,1465825367877369863,300816779
68,"@wavyxinterlude The question is ""where"" 🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️","Soweto, South Africa",2021-11-30 23:29:33+00:00,1465825355210670080,983050872862240768
69,"Genuinely blown away by #MidnightMass I can relate to some of the pertinent topics brought up through the series. Religion/belief, retribution, loss etc...","Pretoria, South Africa",2021-11-30 23:29:25+00:00,1465825324348985350,1876713396
70,"Let’s rock guys , please and thank you.. https://t.co/LcPwN4I0Hw","Sandton, South Africa",2021-11-30 23:29:22+00:00,1465825312671940610,106744476
71,I get this feeling inside just like butterflies in the sky 😭❤️,South Africa,2021-11-30 23:29:03+00:00,1465825231801569281,542014745
72,Its time for asmr 😭,South Africa,2021-11-30 23:29:01+00:00,1465825224843223041,1179688554689155072
73,"Every time that I see your face I wanna cry, I don’t know why 😭🔥",South Africa,2021-11-30 23:28:17+00:00,1465825036674256902,542014745
74,@phfameeee Last year someone told me you asked for my Hangouts but it took almost a year to get a reply,"Sobonakhona, South Africa",2021-11-30 23:28:08+00:00,1465825000766779400,353834686
75,Surely you can’t be this horrible as a person. I’m appalled!!! 😱🤯😳 https://t.co/d4ZRpKagNi,"Roodepoort, South Africa",2021-11-30 23:28:02+00:00,1465824975902941186,131291393
76,@Jordan_Armo @LUFC Been a long time coming 👊 get in!!!,"Pietermaritzburg, South Africa",2021-11-30 23:27:42+00:00,1465824891781922817,29154734
77,"I’ll never get tired of The Office. 
The Scott’s Tots episode 😭😭🤌🏾🤌🏾","Sandton, South Africa",2021-11-30 23:26:43+00:00,1465824644057944067,151462126
78,"@Notsocheekytay1 Same Jules, I'm gonna be fucked tomorrow 😴","Pietermaritzburg, South Africa",2021-11-30 23:26:33+00:00,1465824602677026821,29154734
79,"""And then in her sleep, that perfect little spirit just lifted up.
Because God didn’t send her to suffer through life on Earth. No."" - #MidnightMass","Pretoria, South Africa",2021-11-30 23:26:16+00:00,1465824529939324929,1876713396
80,"I feel you underestimate how mich even 10 million is yazi.

🤣🤣🤣

Why do you think money trucks can only carry a certain amount? https://t.co/vYuVHkJ7N9","Ebony Park, South Africa",2021-11-30 23:25:45+00:00,1465824401572704261,1209377435197886465
81,These guidelines awakwa National Arts Council (NAC) not DSAC. https://t.co/RyHMXWPZSd,"Stanger, South Africa",2021-11-30 23:25:43+00:00,1465824390491349001,219966420
82,"""I’m not the one that died today.
She was never awake.
When she came down into this little body, this just-forming little body, it was asleep.
So all she ever knew was dreaming.
She only ever dreamed. She didn’t even have a name..."" - #MidnightMass","Pretoria, South Africa",2021-11-30 23:25:16+00:00,1465824279925301255,1876713396
83,"Girl please respect Vietnam.
She's way stronger than Phillipines to be ranked that low.

And Paraguay is just so overrated 🙄

#MissUniverse2021 https://t.co/GMvRhdZ2pq","Soweto, South Africa",2021-11-30 23:24:50+00:00,1465824168704983042,2370394326
84,I'm fat,"Mafikeng, South Africa",2021-11-30 23:24:05+00:00,1465823980846256130,3094193588
85,@MchaleChris You're coming to the most beautiful city in SA! Enjoy pal!!,"Pietermaritzburg, South Africa",2021-11-30 23:23:46+00:00,1465823902161149959,29154734
86,The answer is 11. Fight me. https://t.co/z38i9CkF8D,"Cape Town, South Africa",2021-11-30 23:23:09+00:00,1465823747663962118,500570135
87,@ArizonaLUFC @LUFC Yes bro! I'm on my way soon!,"Pietermaritzburg, South Africa",2021-11-30 23:23:01+00:00,1465823714910560259,29154734
88,That time you're the kindest brother I know. 💔 https://t.co/jayDlPWhBb,"Wattville, South Africa",2021-11-30 23:22:34+00:00,1465823598153773062,1234830631
89,@Tsakee2 Check DMs❤,South Africa,2021-11-30 23:22:24+00:00,1465823558840504321,1099839111811264512
90,"Like a new car I got 2 keys, tryna score the bucket like a chevy seat https://t.co/Noz3F7hN2r",South Africa,2021-11-30 23:21:57+00:00,1465823445514600452,542014745
91,@Tsakee2 @ND_Moche @Karabo_Mokgoko No straight shame😭,South Africa,2021-11-30 23:21:45+00:00,1465823394398674947,1099839111811264512
92,@ReaMogase Don’t be a mood spoiler,"Johannesburg, South Africa",2021-11-30 23:21:32+00:00,1465823337955958789,199358272
93,Thank you 🥺 hope you enjoyed your birthday https://t.co/WIQab1l4vb,"Pretoria, South Africa",2021-11-30 23:21:30+00:00,1465823332608188418,1081648002928914432
94,@ramichuene Are we able to get the contact of the helper? I’d like to try escalate this at the level of the Trade Union.,"Roodepoort, South Africa",2021-11-30 23:21:15+00:00,1465823267458007048,131291393
95,@GistReel @itsmanjobruh Ohh no Jordun,"Mafikeng, South Africa",2021-11-30 23:21:13+00:00,1465823258247323654,4818007516
96,"@JeannieKelly @LUFC Sounds perfect Jeannie, enjoy! 😃","Pietermaritzburg, South Africa",2021-11-30 23:21:11+00:00,1465823251771371526,29154734
97,@skepsel_sa Let me block her as well,South Africa,2021-11-30 23:21:08+00:00,1465823237506535428,1422698781880066049
98,@KevinFoseidB @LUFC Congratulations pal! Such wonderful news! Enjoy every moment!!,"Pietermaritzburg, South Africa",2021-11-30 23:20:48+00:00,1465823157013647364,29154734
99,"@Tau_Fortune @Bae_Trogy @skepsel_sa Leave him alone, he too sounds rapey",South Africa,2021-11-30 23:20:18+00:00,1465823029049667586,1422698781880066049
100,Gents are fumbling this bag🤣🤣🤣🤣 #MrTshweuSYS https://t.co/Gd26OuwWIh,"Kempton Park, South Africa",2021-11-30 23:20:17+00:00,1465823025941655554,3361983627
101,@noxee First of all why are you taking a dump ko spaneng Noxolo?😭😭,"Mafikeng, South Africa",2021-11-30 23:19:54+00:00,1465822930265378832,4818007516
102,"December, let’s goooooo.","Cape Town, South Africa",2021-11-30 23:19:45+00:00,1465822891178659845,2235154249
103,@PistolGripMoose If my homie Wolf done did it...I guess C Murda is good to go..👊🏿,South Africa,2021-11-30 23:19:03+00:00,1465822712660647943,478338525
104,@SbongaDlamini5 @sbu_sibusiso11 @NkanyeziKubheka That's what I csn afford,"Johannesburg, South Africa",2021-11-30 23:18:56+00:00,1465822685750042624,1243393289413251076
105,@Moemisi_mo There’s no metric where you are my superior brother…. None,"Johannesburg, South Africa",2021-11-30 23:18:51+00:00,1465822663209897984,199358272
106,@Nagana_Fela @ApheleleJody @BulelaLeo @skepsel_sa You didn't say that,South Africa,2021-11-30 23:18:45+00:00,1465822641122648064,1422698781880066049
107,@NickyNesh_ I’ve been playing this game a lot lately,"Randburg, South Africa",2021-11-30 23:18:44+00:00,1465822637008039943,3019700200
108,70m ?! Back to their old ways 💀 https://t.co/vjVd3GejW9,South Africa,2021-11-30 23:18:00+00:00,1465822451066195969,542014745
109,can’t believe i gotta be up for work in 3 hours 😭😭😭,"Sandton, South Africa",2021-11-30 23:17:55+00:00,1465822430556037120,2780737660
110,"I just wanna hug a legend and he goes by the name of @GP_MaOrange. I don't know why nami, I just feel like hugging the legend. 🥺❤️","Bloemfontein, South Africa",2021-11-30 23:17:22+00:00,1465822292898951170,958025409911771136
111,@lerato_lekganya @skepsel_sa Let me block her as well,South Africa,2021-11-30 23:17:12+00:00,1465822248036667400,1422698781880066049
112,Classic Danny Yona anthem @musanyangiwe 😭😭 https://t.co/fA1XbDM8nQ,"Cape Town, South Africa",2021-11-30 23:17:02+00:00,1465822208316657672,200123889
113,lord finally,"Sandton, South Africa",2021-11-30 23:17:02+00:00,1465822207419035650,2780737660
114,@TheTrueJambino They like private school white guys in grade 10😭😭😭😭,"Cape Town, South Africa",2021-11-30 23:16:33+00:00,1465822085306015752,200123889
115,@ThandoClementyn It's a start-up actually,"Sobonakhona, South Africa",2021-11-30 23:15:37+00:00,1465821848940208141,353834686
116,"Good night Anglicans and every God loving person, May the grace of the Lord Jesus Christ, the love of God, and the fellowship of the Holy Spirit be with you all. https://t.co/6NeAm6Ka2S","Sandton, South Africa",2021-11-30 23:14:55+00:00,1465821676042698755,112713102
117,Sure as hell doesn't 😐 https://t.co/I4E38wDKp1,"Pretoria, South Africa",2021-11-30 23:14:11+00:00,1465821491329703940,817509479533133824
118,@ayxnda_ 💀 that's why I wont explain...,"Newlands, South Africa",2021-11-30 23:13:35+00:00,1465821340028612615,1220096833
119,"Deserved it, that ain't no friend issa pedophile https://t.co/ZmEE21Wrd3","Durban, South Africa",2021-11-30 23:13:07+00:00,1465821222281879562,1284773163222675456
120,@ThandoClementyn R11 500 is what you are worth for an appearance.,"Sobonakhona, South Africa",2021-11-30 23:12:36+00:00,1465821089586630671,353834686
121,@ThelmaMashola Another one,South Africa,2021-11-30 23:12:33+00:00,1465821080610869252,1422698781880066049
122,"There's happening at night, I will just say that... https://t.co/3D4HKGvv1P","Newlands, South Africa",2021-11-30 23:12:31+00:00,1465821070762647557,1220096833
123,"@USEmbassyAddis 😂😂😂😂😂
@POTUS support #TPLFTerroristGroup https://t.co/1b9hWLhHKj","Kempton Park, South Africa",2021-11-30 23:12:27+00:00,1465821051913449475,710253597
124,@Pabi07583721 @TheAnfieldTalk @mxskiii He was literally referring to instruments. If you saw that video you’d know they were talking about who’s good at which instrument should they form a band.,"Midrand, South Africa",2021-11-30 23:12:19+00:00,1465821021915779076,275707807
125,"96hr stream!
(End of chapter 2 - start of chapter 3)

3dec - 6dec

Covering/what were doing on stream

- leaks
- map changes
- reacting to subs montages
- fun games
- gartic phone
- crab game

BONUS

- face cam
- battle pass give aways
- set up tour

Tune in 3dec 22:00!💞💞","Pretoria, South Africa",2021-11-30 23:11:34+00:00,1465820831507005446,1265605189865738240
126,December has taught me alot already,South Africa,2021-11-30 23:11:33+00:00,1465820827140644867,1854610980
127,@cde_leonn lol this guy out here trippin 🤣🤣🤣,"East London, South Africa",2021-11-30 23:10:58+00:00,1465820681422188544,1270152924
128,"We Dance Again By @daniel_brothers  finally out  
https://t.co/a3K4HuabCF @ Rivonia Sandton https://t.co/Xr3oCjA8nn","Alexandra, South Africa",2021-11-30 23:10:57+00:00,1465820676862980099,742122807434354689
129,@Travisdilly @nduuh_wheels @KingDon_za 😂😂😂 can you please send me on WhatsApp 0739958003,"Mthatha, South Africa",2021-11-30 23:10:42+00:00,1465820612497223684,1435790296437202945
130,@Liz_Mboshane @senzo_s @ligwalagwalaFM Pity I'll be out of town this weekend. Would have loved to support.,South Africa,2021-11-30 23:10:41+00:00,1465820607526932480,867532526
131,"@ThandoClementyn Just charge 11, 5 for negotiations and give a discount if they ask for one, until 8,2 😀","Sobonakhona, South Africa",2021-11-30 23:10:06+00:00,1465820463116992518,353834686
132,"Hey I joined a network called SurveyJ and earned $46,704 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/1eVbtQ8YfW #SurveyJ #cashapp #bitcoin","eMalahleni, South Africa",2021-11-30 23:09:59+00:00,1465820434688090115,3989863649
133,"@Zie_0250 🤣🤣🤣🤣 ngijola nobani?👀

And ain’t no one busting it open for me😪 cerebos on 100","Kempton Park, South Africa",2021-11-30 23:09:34+00:00,1465820328131805198,3361983627
134,@bmashale91 @KingDon_za 😂😂😂 can you please send me on WhatsApp 0739958003,"Mthatha, South Africa",2021-11-30 23:09:33+00:00,1465820325082451977,1435790296437202945
135,@UncappedLekoko @SundownsBrigade @Madumetja__M08 Congratulations to all the winners.,"Kempton Park, South Africa",2021-11-30 23:08:13+00:00,1465819989550772243,858437064295145473
136,NOVEMBER DRINKS 🤌🏽 https://t.co/u4j9p1PmAb https://t.co/IQN1IwDW5Q,"Durban, South Africa",2021-11-30 23:07:48+00:00,1465819882008858624,1205583209909686275
137,@BecksMsiza @Nic0demics Yo you seriously own a Godzilla 😳😱🤯 God mad respect for you brother 🙌🏾👏🏽,"Centurion, South Africa",2021-11-30 23:07:18+00:00,1465819757551226882,404354855
138,"@Zie_0250 Wena you can easily receive these, thina asijoli","Kempton Park, South Africa",2021-11-30 23:07:04+00:00,1465819700009525259,3361983627
139,"@alan_sithole There's a reason why those money trucks don't carry more than 4mil cause they won't handle the weight, now a kod can carry that amount, kanjani?

😭😭😭😭🤣🤣🤣🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️","Ebony Park, South Africa",2021-11-30 23:07:04+00:00,1465819697878810634,1209377435197886465
140,"@Veritasium will make you question your own name
https://t.co/YJUy5S4ksz","Cape Town, South Africa",2021-11-30 23:06:27+00:00,1465819543880749063,807333191694557184
