,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"December 1st, put God 1st 🙏🏻😇❤️","Jamindan, Western Visayas",2019-11-30 23:59:57+00:00,1200927477213712385,717165746527141888
1,Goodmorning December! Please be good to me! 💯,"Rosario, Calabarzon",2019-11-30 23:59:43+00:00,1200927417570709504,3108973248
2,6:48 am and good lighting 🥺 https://t.co/0BZ1xMGjlu,The Legend Villas,2019-11-30 23:59:34+00:00,1200927382921572352,604299922
3,"@feliciasiana Study, drawing drawing hahaha 😁",Balbacuahan sa Otso,2019-11-30 23:59:34+00:00,1200927380610506752,959760552187772930
4,TGBTG!✊,Philippine Normal University,2019-11-30 23:59:31+00:00,1200927369898291200,4032838874
5,12 days left🤗💕,"Caoayan, Ilocos Region",2019-11-30 23:59:29+00:00,1200927362323369984,1863407814
6,HOME SAFE AND SOUND!!! THANKYOU LORD 🚢,"Lipa City, Calabarzon",2019-11-30 23:59:26+00:00,1200927347077074944,2921643548
7,@KCVA14 Happy birthday paul chris🤣,"Sibulan, Central Visayas",2019-11-30 23:59:24+00:00,1200927338684248064,296853513
8,You came into my life and I know your love is burning until that love burn me into ashes then made my heart hard like a charcoal.,"Vigan City, Ilocos Region",2019-11-30 23:59:24+00:00,1200927337644060673,780398272519077888
9,Changing my ways 🌻,"Manila City, National Capital Region",2019-11-30 23:59:23+00:00,1200927334238281728,285765537
10,@DearDanieI_ @iambogy Ingaaaats :) https://t.co/afvMpGFDc0,"Cainta, Calabarzon",2019-11-30 23:59:15+00:00,1200927300511862790,810333775808737280
11,First Sunday of Advent 😊 @ Union Theological Seminary https://t.co/GrxRh8d8ru,"Dasmarinas, Calabarzon",2019-11-30 23:59:11+00:00,1200927286460968960,206587633
12,Hello december❤,"Lipa City, Calabarzon",2019-11-30 23:59:06+00:00,1200927265242013696,1073558373524799488
13,Seek 'Ye first the Kingdom og God 😇,"Rizal, Calabarzon",2019-11-30 23:59:03+00:00,1200927250926817280,2973789432
14,"@MichaelPacholek 🤣🤣🤣🤣🤣🤣🤣🤣 Enjoy your  day, bet yours is just ending. Mine has just started, I am island hopping and I shall be doing some fishing. Ciao for now","City Of Digos, Davao Region",2019-11-30 23:58:57+00:00,1200927224121085953,945204009085804544
15,hi december pls be good to me,"San Mateo, Calabarzon",2019-11-30 23:58:52+00:00,1200927205552902144,3244061694
16,@kaeIani HAHAHAHAHAHAHAHAHAHAHAHAHAAH,"Manila City, National Capital Region",2019-11-30 23:58:50+00:00,1200927198472859649,3005608940
17,"But that's the problem isn't it? Even when they leave, they're never really gone.""","City of Tagum, Davao Region",2019-11-30 23:58:43+00:00,1200927168307453952,2831080836
18,"pagod,pero worth it ang araw ko today,thanks G😇","Angeles City, Central Luzon",2019-11-30 23:58:40+00:00,1200927154629799943,1322205348
19,Under construction ang bahay hence makalat 🤣 https://t.co/eemrMqXoC7,"Taguig City, National Capital Region",2019-11-30 23:58:39+00:00,1200927150431326208,1188379822357041155
20,Still waiting for my glow up https://t.co/mjoTAlkGSP,"Davao City, Davao Region",2019-11-30 23:58:29+00:00,1200927108387741696,307719090
21,Happy Sunday Everyonee ☺️☺️,"Pasay City, National Capital Region",2019-11-30 23:58:29+00:00,1200927107850719232,773568236
22,good morning 🙏🏻,"Valenzuela City, National Capital Region",2019-11-30 23:58:27+00:00,1200927098820427776,2607043316
23,@dnandrw Thank you Dannnn!!❣,"Manila City, National Capital Region",2019-11-30 23:58:25+00:00,1200927091476221952,983064046063661056
24,YESSS OMG YESS https://t.co/SoFGtNHWx1,"Las Pinas City, National Capital Region",2019-11-30 23:58:25+00:00,1200927090985431040,1129932866027118592
25,@ErnMyGawd game,"Mabalacat, Central Luzon",2019-11-30 23:58:22+00:00,1200927080151568384,820662034123476992
26,Hello december!💛,"Santa Cruz, Calabarzon",2019-11-30 23:58:17+00:00,1200927060358660096,4671912230
27,@katerszx Atleast may bb,"Calasiao, Ilocos Region",2019-11-30 23:58:15+00:00,1200927051307311104,1404269294
