,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,@AceMaverickUdeh It wasn't funny then oh😂,"Ikeja, Nigeria",2019-11-30 23:59:58+00:00,1200927483337543683,2472840288
1,Bar final is still next year 😂😂😂 https://t.co/3Payt6Qhf1,"Abuja, Nigeria",2019-11-30 23:59:58+00:00,1200927481764683782,605432059
2,"@Sophie_Ameen @dawisu @MBuhari @Jigawa_Connect @Dutse_hiking @Kazaureee @ArewaTwiter @SuleLamido Amin, in sha Allah, the man would get the help he wanted","Kano, Nigeria",2019-11-30 23:59:57+00:00,1200927477037780992,2518539081
3,@LeeemarhC I love you @che_rochi  😂😂😂😂,"Kaduna, Nigeria",2019-11-30 23:59:55+00:00,1200927468393291776,449945064
4,@DrTitans Thank you,"Eket, Nigeria",2019-11-30 23:59:52+00:00,1200927456896655360,1159968136914964480
5,"Same EPL where Zaha, Sterling, Son, Mahrez and Martial are the top wingers but Messi wont make it 😂 https://t.co/BO35fg6Muf","Ikeja, Nigeria",2019-11-30 23:59:51+00:00,1200927454061305861,223750344
6,@GbolahanSleek Please who is the man with the red cap??,"Ikeja, Nigeria",2019-11-30 23:59:44+00:00,1200927424499859456,879858918
7,"""Sweet In The Middle"" https://t.co/7DfHMyAjgM","Apena, Nigeria",2019-11-30 23:59:43+00:00,1200927419156303872,766791905535483905
8,@UgwunnaEjikem Using an enemy to fight another enemy is power,"Akwa Ibom, Nigeria",2019-11-30 23:59:40+00:00,1200927404979564545,309152717
9,Wish u same darling https://t.co/a9oUvWmMxI,"Ikeja, Nigeria",2019-11-30 23:59:33+00:00,1200927377724968960,311758571
10,You made it yes you made it to the last month of this year you should be grateful!,"Ikeja, Nigeria",2019-11-30 23:59:27+00:00,1200927352747888640,1164141732
11,@Babsalam002 Ameen brother. Thank you so much.,"Kaduna, Nigeria",2019-11-30 23:59:23+00:00,1200927333705801729,1597924033
12,Olamide Dey perform abeg 🙌🏽🔥🔥 #REDTVRave,"Victoria Island, Nigeria",2019-11-30 23:59:21+00:00,1200927327284350982,834187452281712640
13,Bad things happen to good people.. https://t.co/3QBeEpnfd2,"Abuja, Nigeria",2019-11-30 23:59:16+00:00,1200927306317017089,21394429
14,"The month that changes a year
The month that changes a decade
The month that changes a century
The month that our life will be more successful insha Allah🙏🙏🙏","Kano, Nigeria",2019-11-30 23:59:13+00:00,1200927294799392769,1113430439988027392
15,Guys what's your pure water count😂😂...mine was 2..#FeastOfLight2019 https://t.co/qQhYlFDdNd,"Ilishan, Nigeria",2019-11-30 23:59:09+00:00,1200927277183320064,971710254026297345
16,😂😂😂😂 - I love that woman.. https://t.co/rV4uW631Ov,"Ikeja, Nigeria",2019-11-30 23:59:06+00:00,1200927264327819264,879858918
17,"Btw, Tems is a new fave ❤️

This ""revolution"" in our music space is incredible. Ahh.","Kaduna, Nigeria",2019-11-30 23:59:04+00:00,1200927253493882880,367043402
18,"@isokoboy12 @Retiredsars But dis is wrong,how can human beings be behaving like animals?how did he even make the money to buy such an ornament of such amount?pity on these set of youths","Delta, Nigeria",2019-11-30 23:58:59+00:00,1200927234971840512,2157206973
19,"Happy graduation Agatha ❤❤👑 @ Abuja, Nigeria https://t.co/OvzDDCjUZm","Abuja, Nigeria",2019-11-30 23:58:59+00:00,1200927234883817472,1061218065424232449
20,@obi_Nwosu @i_am9ice Best tweet of the month of December,"Kaduna, Nigeria",2019-11-30 23:58:59+00:00,1200927234757931010,1854140557
21,@ShyBloggerPR @theakinakinboye Because I can't sleep https://t.co/rBTjTr6PZX,"Osun, Nigeria",2019-11-30 23:58:54+00:00,1200927213169905665,2151429384
22,"I may not have the best of every thing but I have the best God.
Page 362 of 365. 
Chapter 17
Testimony of Mercy and Grace.
Chinedum🙏🏽
Happy December🎵🎶","Enugu, Nigeria",2019-11-30 23:58:53+00:00,1200927208874921984,951140916114415616
23,Also young me downloading using LimeWire. https://t.co/Pcod0yu46s,"Lagos, Nigeria",2019-11-30 23:58:43+00:00,1200927166223048710,271741156
24,@Mr_Gordween Not showing it.,"Afiesere, Nigeria",2019-11-30 23:58:36+00:00,1200927138691588096,189204279
25,Who is up?? my dm is open; pls don’t be boring 😢,"Abuja, Nigeria",2019-11-30 23:58:35+00:00,1200927135424270338,159576661
26,@aj_mow @__ireoluwa That’s me happy,"Ilishan, Nigeria",2019-11-30 23:58:32+00:00,1200927122392530944,2755252696
27,"Don't know if i just ate late dinner or early morning breakfast😂.

Yesterday is gone. We're in a new month, new day...  

#Grateful","Lagos, Nigeria",2019-11-30 23:58:31+00:00,1200927117523005440,343695524
28,This!!! https://t.co/WvYAU3XJfx,"Kano, Nigeria",2019-11-30 23:58:31+00:00,1200927115144761344,435236613
29,@iam3nny He later on became a virtuous king,"Ikeja, Nigeria",2019-11-30 23:58:30+00:00,1200927114431750144,2427499515
30,@aishageemba since election that we meet up at buji local government we never meet again,"Abuja, Nigeria",2019-11-30 23:58:28+00:00,1200927103182655489,1001010476
31,"Happy New Month to you all, this month shall be a Month of Great Turn Around For Us IJN.  @kestrelkay Supply, Repairs, Manning, Servicing &amp; Maintenance of MHE Also Get a Brand New NEXEN forklift at a very Discount Price with 18 Month Warranty. Call us on 01-8421645, 09095717953 https://t.co/S1sj2Cmbb1","Ogun, Nigeria",2019-11-30 23:58:25+00:00,1200927092055126016,1007104134
32,@winnie_frd My room..,"Ikeja, Nigeria",2019-11-30 23:58:25+00:00,1200927090020888579,879858918
33,You a fucking hoe!😂,"Ekiti, Nigeria",2019-11-30 23:58:21+00:00,1200927075827363841,1052306029
34,@JuiceReborn Here Eat This ..,"Ikeja, Nigeria",2019-11-30 23:58:14+00:00,1200927043816431616,879858918
35,Happy New month!  our hearts will be filled with joy and happiness this month and forever! Amen 🙏🙏🙏,"Abuja, Nigeria",2019-11-30 23:58:08+00:00,1200927022610038784,3111988773
36,"Okay, conscience. https://t.co/VBCnrv9NjI","Ikeja, Nigeria",2019-11-30 23:58:07+00:00,1200927017232977920,349276116
37,Young me playing Virtua Cop on desktop. Memories https://t.co/Pcod0yu46s,"Lagos, Nigeria",2019-11-30 23:58:03+00:00,1200926999319060486,271741156
38,@CharlzDogo Fada lord😭 Open the eyes of these mortals to seeee!!,"Federal Capital Territory, Nigeria",2019-11-30 23:58:02+00:00,1200926996739579905,912021469
39,"Okurr it’s December already 
We bout work hard and party even harder 
Amen amen!","Ikeja, Nigeria",2019-11-30 23:58:01+00:00,1200926991794540549,1164141732
40,"@iam3nny I told you naa that he was gonna become the King,the founder ofJoseon🤗","Ikeja, Nigeria",2019-11-30 23:58:00+00:00,1200926986429972480,2427499515
41,She is so cute https://t.co/KJ7PNAmDAE,"Kaduna, Nigeria",2019-11-30 23:57:59+00:00,1200926981019312128,1854140557
42,Nights like these are hard,"Sangotedo, Nigeria",2019-11-30 23:57:58+00:00,1200926977588371463,243614517
43,"@cdqolowo You said Sir.   
OFEDOMI","Lagos, Nigeria",2019-11-30 23:57:58+00:00,1200926977370329088,1170256505955934209
44,@Timithegoat @_Tegah I remembered that year when Tega and his babe used to disturb boys with their yeye speaker at night 😂😂😂😂,"Abuja, Nigeria",2019-11-30 23:57:57+00:00,1200926976367906816,605432059
45,@dha_yur @harryolah If its hot 30ish there about,"Port Harcourt, Nigeria",2019-11-30 23:57:53+00:00,1200926956516265984,2412266002
46,Oh God I'll really do with a sigh of relief.,"Kaduna, Nigeria",2019-11-30 23:57:50+00:00,1200926946235944961,367043402
47,@seunpapi_ Shut up who cares bro,"Ilishan, Nigeria",2019-11-30 23:57:46+00:00,1200926930159259648,2755252696
48,"@maryosoomotoso @bisiafayemi ... loving &amp; responsible leader is listening to the plight of followers, irrespective of areas a leader might have been pinched. Tell your followers their wrongs. You are here today, tomorrow you are not. Whatever you did shall surely be remembered.We have tried our best and...","Ilesa, Nigeria",2019-11-30 23:57:45+00:00,1200926924647944193,965785476211896320
49,"Maybe you should stop paying attention to the fact that they'd laugh if you make mistakes, cos in the end, you'd be the one that learned a lesson. You'd be the one that grew. And they'd still be morons. Just do what you gotta do! 😌 🧘🏾‍♂️

Happy new month, fam. https://t.co/mrWWEjOghd","Ikeja, Nigeria",2019-11-30 23:57:43+00:00,1200926916800327683,1155932967539236864
50,@imela_elias Which phase 1 and what's the occasion ?,"Lagos, Nigeria",2019-11-30 23:57:42+00:00,1200926910051758086,275949321
51,"You said ofedomi , I think I garrit sir https://t.co/OhmwxwVq7T","Lagos, Nigeria",2019-11-30 23:57:31+00:00,1200926867131379712,1170256505955934209
52,"I am a Viper, ewo ni vectorians? Alaye jur jur jur https://t.co/FoTW3ztidT","Ikeja, Nigeria",2019-11-30 23:57:30+00:00,1200926860760236032,371355422
53,@Reddishwine3 But love is not free now,"Ibadan, Nigeria",2019-11-30 23:57:28+00:00,1200926852140822528,232821928
54,@_MsAlade Awww I miss you too❤️,"Lagos, Nigeria",2019-11-30 23:57:25+00:00,1200926839759347718,547738595
55,@Peruzzi_VIBES Thinking of sex while looking for money slow your blessings,"Makurdi, Nigeria",2019-11-30 23:57:20+00:00,1200926821107322880,1921945988
56,This how December looks like when u know is full wit parties and weddings!🙄 all your year money go just run finish before New year!🤣🤣 https://t.co/nOPCXJKdTi,"Victoria Island, Nigeria",2019-11-30 23:57:20+00:00,1200926817881919489,369855451
57,@e_kachii @Angiepresh1 @its_ayo1 Na man you b 💪,"Lagos, Nigeria",2019-11-30 23:57:17+00:00,1200926808461529088,4832938373
58,Fireboy 🔥,"Kaduna, Nigeria",2019-11-30 23:57:10+00:00,1200926778623180802,2388361445
59,Headmaster extraordinaire,"Victoria Island, Nigeria",2019-11-30 23:57:10+00:00,1200926775368392706,81191206
60,"@Peruzzi_VIBES tonight performance was epic, finally got to see you perform live","Victoria Island, Nigeria",2019-11-30 23:56:58+00:00,1200926726865530891,527662710
