,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,Good Night Y'all ❤,"Kano, Nigeria",2020-11-30 23:59:59+00:00,1333561443673919488,137786966
1,@MirabelClement my relationship doctor,"Kaduna, Nigeria",2020-11-30 23:59:58+00:00,1333561442033954816,1291796034184712192
2,@AmeenBAbdulrah1 @__yellows @Waspapping_ Amin,"Kaduna, Nigeria",2020-11-30 23:59:56+00:00,1333561433976606721,1182890269521395712
3,Congrats zaza https://t.co/bCJ4gLbGl4,"Ikeja, Nigeria",2020-11-30 23:59:47+00:00,1333561393694584834,776366962070982658
4,"@UN https://t.co/YJoIYOvvsD check out our brochure. We're currently working on a mass surveillance program that will help tackle the SSA issues. Please check this out. I can drop the demo for you. Once you give me confidence to continue with the work.

Aminu, CTO @nakatifa","Yola, Nigeria",2020-11-30 23:59:46+00:00,1333561391601623045,802945964
5,@zanotti_77 A Ronaldo and Wizkid Stan,"Rivers, Nigeria",2020-11-30 23:59:45+00:00,1333561387763855362,998277039558987778
6,"@thesemilore We don enter December, don’t be the only one without cap o https://t.co/qORVUvqvhv","Addo, Nigeria",2020-11-30 23:59:44+00:00,1333561383066202120,702836587844014081
7,Help ask dem oooo https://t.co/hbjeI6tFfO,"Victoria Island, Nigeria",2020-11-30 23:59:44+00:00,1333561381065527304,879288616912134145
8,"Happy
 new 
month
🥳🥳❤️","Abeokuta, Nigeria",2020-11-30 23:59:43+00:00,1333561377970065415,1300178653209387009
9,6 actually https://t.co/BB9C8YrJ1w,"Lagos, Nigeria",2020-11-30 23:59:35+00:00,1333561345237774341,219239722
10,"Happy New Month!
Have a Fab December, 
A December to remember, 
Remember the Christmas Fab.
🎈🎈🎈🎈","Ado, Nigeria",2020-11-30 23:59:34+00:00,1333561341299273741,1187966422997188608
11,"@veeiye Where is  your Christmas cap, vee 😧 https://t.co/IAtHxYXo4F","Addo, Nigeria",2020-11-30 23:59:20+00:00,1333561282490986497,702836587844014081
12,@HG2films May God wake us all insha Allaah 🤲#HG2GiveAways,"Lagos, Nigeria",2020-11-30 23:59:17+00:00,1333561270629527552,1273366339277721600
