,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"Nofn, dnt interprets me jux saying https://t.co/MvOHcvmCHA","Kano, Nigeria",2016-11-30 23:59:57+00:00,804112765178757123,227292264
1,"Giving It To Her, All 8inches","Tudun-Wada City, Nigeria",2016-11-30 23:59:49+00:00,804112731985027072,2952791289
2,PROGRESS !!! https://t.co/mhJM5hbLc1,"Lagos, Nigeria",2016-11-30 23:59:37+00:00,804112682316087297,3460738162
3,How do you forget all you've ever worked for in a taxi?! https://t.co/q9rcNQiTeq,"Ekiti, Nigeria",2016-11-30 23:59:31+00:00,804112657116753921,429878134
4,@its_Emmelex who will be a perfect replacement,"Port Harcourt, Nigeria",2016-11-30 23:59:01+00:00,804112531212169216,1434060872
5,@ColinUdoh wow.. Do you know where I can get the full game annotations?,"Victoria Island, Nigeria",2016-11-30 23:58:56+00:00,804112510215421956,37098078
6,"@icekingflash Haters gonna hate for sure, take your L and move on","Federal Capital Territory, Nigeria",2016-11-30 23:58:55+00:00,804112504309817344,254109959
7,Ummu-Salma's Making Things Right With Me . . Yeah Bitch You Better,"Tudun-Wada City, Nigeria",2016-11-30 23:58:53+00:00,804112495145340929,2952791289
8,This is what happens when you don't listen to people.,Nigeria,2016-11-30 23:58:45+00:00,804112462962376709,134811122
9,No contest 🙌🏾 https://t.co/MW7RxWLPtA,"Kaduna, Nigeria",2016-11-30 23:58:33+00:00,804112413784240128,140765840
10,Happy new month fellas,"Ikorudu, Nigeria",2016-11-30 23:58:30+00:00,804112398948896772,475786648
11,Ugh! FFS!,Nigeria,2016-11-30 23:58:23+00:00,804112370213748736,134811122
12,"Tbh,great service https://t.co/GsOJkLRz82","Kaduna, Nigeria",2016-11-30 23:58:19+00:00,804112354275393536,140765840
13,Back from the farm with a piece of firewood that I only carried half way home because my host… https://t.co/wPDRw9daWC,"Osun, Nigeria",2016-11-30 23:58:17+00:00,804112344192352256,37470984
14,"Same old PDP folks ... And Nigerians voted our party bcos of PDP's wicked yesterday. FCT minister, Pension boss, abba kyari all pdp folks https://t.co/icgLSWLCz5","Lagos, Nigeria",2016-11-30 23:58:05+00:00,804112297115418624,3460738162
15,It about to be lit 🔥🔥🔥,"Ikorudu, Nigeria",2016-11-30 23:57:56+00:00,804112257990934528,475786648
16,"Believe me, i feel very OK about Saturday https://t.co/YZYDmw8NWp","Kano, Nigeria",2016-11-30 23:57:51+00:00,804112235597598720,2171170209
17,I still stand on the same ground that words are cheap -,"Ogun, Nigeria",2016-11-30 23:57:49+00:00,804112227087294464,579073325
18,Guy created an obtuse angle to shoot the ball. https://t.co/8eaPOsOZxJ,"Abuja, Nigeria",2016-11-30 23:57:45+00:00,804112209819279361,144475633
19,@BEATSBYKARMA happy new month to the BAD producer 😊😊,"Abia, Nigeria",2016-11-30 23:57:42+00:00,804112198784139267,241031473
20,Mkhi should be starting games ffs.,"Federal Capital Territory, Nigeria",2016-11-30 23:57:29+00:00,804112145193517056,254109959
21,And it was a wrap #projectREVAMP #projectrevampafrica #MannequinChallenge thank you God🙌🙌 @kelsanyalechi @ProjectRevampAf https://t.co/DNCRMPXQ6b,"Ikeja, Nigeria",2016-11-30 23:57:19+00:00,804112101887328258,212105896
22,"#WeDeyPlay;Praiz you by @johngodfrey42 ft @ObioraObiwon @timgodfrey79 
#TimeOut
#EarlyMorningTalk with @bigboldjenny https://t.co/6O94YSL7NW",Nigeria,2016-11-30 23:57:03+00:00,804112034480668672,3599906895
23,@its_Emmelex why do u think blind can't replace him,"Port Harcourt, Nigeria",2016-11-30 23:56:56+00:00,804112004554354688,1434060872
24,HAPPY NEW MONTH FAM❤️🌹🎉💃🎊🎈🙌,"Lagos, Nigeria",2016-11-30 23:56:55+00:00,804112000586551296,212105896
25,I knw some1 lyk dat 2. https://t.co/feFVS9xkV2,"Ikeja, Nigeria",2016-11-30 23:56:42+00:00,804111946001813505,793176888
26,I hate when it's so hard for me and so easy for you .,"Ogun, Nigeria",2016-11-30 23:56:36+00:00,804111921934909441,579073325
