,tweet_text,initial_location,tweet_date,tweet_id,user_id
32,@raksha_s27 He declared One Shahrukh as Anurag to run his fake agenda..,"Aligarh, India",2022-11-30 23:56:19+00:00,1598103665549914112,3924909614
33,"Sach A Great Full Experience In ( Kanha National Park,Tiger Reserve Forest Madhya Pradesh ) 🐅 https://t.co/2SkPAp099n","Madhya Pradesh, India",2022-11-30 23:56:17+00:00,1598103656850915328,1489648064361287683
34,@flipkartsupport Amount deducted from my Bank account but Still flipkart app is showing balance amount. Can you please tell me why it's taking to much long time for update,"Jammu, Jammu & Kashmir, India",2022-11-30 23:56:15+00:00,1598103648474521601,1503739611826520066
35,@MajorPoonia Want yo know fill text.  So that I can make appropriate comments please.,"Hyderabad, India",2022-11-30 23:56:15+00:00,1598103646784598016,1554355340329623552
36,Hearty Congratulations Nikhat 🇮🇳🇮🇳🇮🇳💪👌👌👌 https://t.co/BGAwNaGumE,India,2022-11-30 23:56:13+00:00,1598103640375713792,1153743253092462593
37,"New beginnings ! Thakur ji please bless ... 

#beginnings #Blessings #thakurji","Jaipur, India",2022-11-30 23:56:12+00:00,1598103634608533504,1399703361180422145
38,@Sanjanajoshi201 Beautiful,"Uttar Pradesh, India",2022-11-30 23:55:57+00:00,1598103572381831168,958385755167928320
39,@HVinothDirector Bro update please,"Kattankulathur, India",2022-11-30 23:55:42+00:00,1598103510226464768,1539272523749023744
40,"#GodMorningThrusday
Yajurveda Chapter 19 Mantra 26
The complete saint, about whom it is mentioned in Mantra 25, tells to do spiritual practice three times a day (in the morning and in the middle of the day and evening).
👆👆👆👆👆👆👆👆
#सत_भक्ति_सन्देश https://t.co/eBQlX8H18G","Gurgaon, India",2022-11-30 23:55:37+00:00,1598103488676114432,1432955921530073092
41,"@Paytm 
Hello this is to inform you my Paytm postpaid due amout have paid but sowing due amout again and My civil score continue down ...plzz improve https://t.co/eMC1IGD2BX","New Delhi, India",2022-11-30 23:55:34+00:00,1598103476319703042,1275342288495886336
42,@DeepikaT99 Good morning,"Shahjahanpur, India",2022-11-30 23:55:23+00:00,1598103429645496320,1466753965
43,@cma_artist @AtivAb Jai shree hari subh prabhat Seema ji iam follow you please follow me,"New Delhi, India",2022-11-30 23:55:21+00:00,1598103420413808640,1424121435526549504
44,@Officialneha It's cool,"Uttar Pradesh, India",2022-11-30 23:55:17+00:00,1598103405234630656,958385755167928320
45,@NazMughal5 Amazing lovely beautiful,"Ahmadnagar, India",2022-11-30 23:55:12+00:00,1598103381201293313,1464421065279557641
46,"Happy Raising Day BSF
#BSFAt58 #BSF #nationfirst https://t.co/LO2pTGMtmf","Gurgaon, India",2022-11-30 23:55:04+00:00,1598103349723004928,1348674666441756672
47,"#GodMorningThrusday
Satsang means.............

Visit Sant Rampal Ji Maharaj YouTube channel or download FREE App ""Sant Rampal Ji Maharaj"" from Google Play Store.

👉To know more ,read sacred Book Gyan Ganga.Get Free 
👉Send Name , Address to +91 7496801823. https://t.co/CcHgYxQsF0",Corona Optus,2022-11-30 23:55:02+00:00,1598103341007241217,1432955921530073092
48,Good job Yashaswini 👏 https://t.co/9ZMbSDwuZb,India,2022-11-30 23:54:58+00:00,1598103323634151424,1153743253092462593
49,@ravishndtv Please help 😭😭😭 https://t.co/nModlwU9we,"Maharajganj, India",2022-11-30 23:54:51+00:00,1598103295687786496,1489785250624405508
50,@MahiraS27516588 Whatsup plzz🥰,"Mumbai, India",2022-11-30 23:54:39+00:00,1598103243514843137,1574118178963173376
51,"The consecutive 7th year @LaGravitea 🫖 is celebrating #MakeYourWish for #Christmas2022🎄, kindly WhatsApp YOUR ONE WISH at +919570110000 or on Twitter which our #SantaClaus would try to fulfill within his capacity on Dec 25, 2022.

That's our way of brewing happiness around. https://t.co/cXt9fyQmNs","Jamshedpur, India",2022-11-30 23:54:34+00:00,1598103222480404480,3171172471
52,"@iamRashmika @alluarjun @aryasukku @ThisIsDSP @MythriOfficial Awesome
Keep shining 🌟","Uttar Pradesh, India",2022-11-30 23:54:27+00:00,1598103196274393089,958385755167928320
53,@MajorPoonia Yes  yesterday witnessed in tv receiving khelratna awards among them Poonia was one if the awardees.,"Hyderabad, India",2022-11-30 23:54:19+00:00,1598103160459243520,1554355340329623552
54,"What’s that one incredibly hard, crazy, insane, out of your aukaat thing you want to do #in2023?","Mumbai, India",2022-11-30 23:54:14+00:00,1598103138216841216,6325
55,"#भगवदगीता_के_गूढ़_रहस्य
Time is some other power. By entering the body of Shri Krishna ji as a ghost, he spoke the essence of the four holy Vedas in the form of knowledge of holy Shrimad Bhagwat Geeta ji #GodMorningThrusday
Visit sadhna TV 7 30 pm https://t.co/auz8Cyqhl0",Corona Optus,2022-11-30 23:54:09+00:00,1598103116876238848,1432955921530073092
56,@Tomarsingh_2 @MonaPatelT @KapilKeshri9 @ThakurS47841074 @shreyasharma662 @Vashu99IND @im_ra_dhi_ka @priyasis22 @akhandbahrata @Rajendr05447454 @Dhanesh52299862 @PoonamP59 Jai shree hari subh prabhat Jyoti ji please follow me iam back to back follow you,"New Delhi, India",2022-11-30 23:54:03+00:00,1598103093321007107,1424121435526549504
57,"#MCDElections2022 #MCDElection #MCD @secdelhi 
VOTER AWARENESS CAMPAIGN https://t.co/yUFQeBAYqb","New Delhi, India",2022-11-30 23:53:54+00:00,1598103055480020992,3277256072
58,@NishaPa12436337 Really?????,"Ahmadnagar, India",2022-11-30 23:53:52+00:00,1598103049175982081,1464421065279557641
59,"Follow👉 @powergym.gudur
-
-
#powerlift #muscleguy #burningfat #gettinglean #protein #musclegirl #power #gym #yoga #workoutnutrition #howtolosefat #eatbigtogetbig #gainmuscle #progress #discipline #bodytransformations #fitgirls #nutrition #gymbody #fitness #health #cleaneating https://t.co/osmJKDsX6x",Gudur Junction,2022-11-30 23:53:35+00:00,1598102975360421888,1462447221220143114
60,"The new #DigitalRupee is a threat to what? 
Corruption and black money.","Bengaluru South, India",2022-11-30 23:53:33+00:00,1598102969739640832,76259872
61,"#GodMorningThrusday 
The knowledge of Holy Gita ji was narrated by Satan (Kaal Brahm) by entering into the body of Shri Krishna as a ghost to execute Mahabharata at the same time.
 #Essence_Of_BhagavadGita#Essence_Of_BhagavadGita
Visit sadhna TV 7 30 pm https://t.co/k3l6mZHMuw",The Esplanade Mall,2022-11-30 23:53:15+00:00,1598102891285606401,1432955921530073092
62,@Pmoresd Yes you are absolutely right,"Ahmadnagar, India",2022-11-30 23:53:10+00:00,1598102870767079424,1464421065279557641
63,@iamkomalgupta @Riya_kumari88 Yes ma'am,"Mumbai, India",2022-11-30 23:53:03+00:00,1598102842476490755,1543761157357727744
64,@PushpaK06573158 Pushkar chief,"Navi Mumbai, India",2022-11-30 23:52:57+00:00,1598102817696534529,1550885562944724992
65,@chand_pritam4 Subh prabhat very beautiful ❤️ and cute pic,"New Delhi, India",2022-11-30 23:52:25+00:00,1598102681771724801,1424121435526549504
66,Ravish's resignation is the beginning of journalism in Modi india . New  Hope . This may be turning point !,"Mumbai, India",2022-11-30 23:52:24+00:00,1598102678944768001,910121891741843459
67,@kavitad40769744 Please follow me,"Uttar Pradesh, India",2022-11-30 23:52:21+00:00,1598102664805351425,1206461785357737984
68,"#GodMorningThrusday
Thanksgiving.
Give thanks to the God for sending True Spiritual Leader Saint Rampal Ji Maharaj on earth.
Saint Rampal Ji Maharaj can heal all our diseases. 
@SaintRampalJiM
Visit sadhna TV 7 30 pm https://t.co/yjsnhhC8ZV",Corona Optus,2022-11-30 23:52:15+00:00,1598102642525634560,1432955921530073092
69,@kavitad40769744 Please follow me,"Uttar Pradesh, India",2022-11-30 23:51:46+00:00,1598102521075339265,1206461785357737984
70,@introvertsmemes Shabd film Narendra Modi is not good for my mental health then in wisdom and separated me and badru.,"Saidapet, India",2022-11-30 23:51:46+00:00,1598102519476932608,1297590993626132480
71,@IbrahimGazanfar @mkatju @JashneRekhta Wonderful.,"Lucknow, India",2022-11-30 23:51:36+00:00,1598102477429420032,307274536
72,@ShrushtijayantDeshmukiya$€¥$©®™✓Only https://t.co/YipmpPc0Vx,"New Delhi, India",2022-11-30 23:51:24+00:00,1598102427596914688,1594368965585014785
73,#art #artist #arts_r_p #drawing #drawing🎨 #drawingchallenge #colour #painting #paintingsdaily #rose #pinkroses #love #loveroses #lover #lovers #beautifulroses #beauty #roselover #rose_lover @ India https://t.co/32jznvJjx5,"Maharashtra, India",2022-11-30 23:51:23+00:00,1598102423255814144,1594588040457900032
74,@SriManSG Thanks :),"Sholinganallur, India",2022-11-30 23:51:05+00:00,1598102348773363713,2190199706
75,@and_imp @AshTheWiz @samarjeet_n @w_karve @kayjay34350 @bkum2000 @PRanade1 @SSC_31360 @simply_mixed_up @LovingBlogs @PayalNangia @SharmaJyots @KirtiTejas @manjusipayya @motherrr @rajeshsarrin @rspathania @GauriKasbekar @jeevandayni @ChinmayeegG Discarded what? It's a mind game to discard things not understood. How to understand the notion of Dharma? How could human awareness scale against the instinctual nature? How the civilization emerged making a species different from the animals?,"Trivandrum, India",2022-11-30 23:50:45+00:00,1598102261564993536,1382912037295063048
76,"What's is the use of account number @blsanthosh ??
Seems like no way to escap 
#LotusLeaks https://t.co/6yAKZc0aq9","Hayathnagar, India",2022-11-30 23:50:35+00:00,1598102220020805632,2346511807
77,"@MANGALADR1 ""Lead us from darkness to light, from ignorance to wisdom, from sorrow to bliss, from insincerity to sincerity."" 🙏","Haora, India",2022-11-30 23:50:30+00:00,1598102201754615808,1513853181997899776
78,"@cineship @mkatju @JashneRekhta We must honour all creative work, Honourable.","Lucknow, India",2022-11-30 23:49:26+00:00,1598101931842379776,307274536
79,@tmalsinaprakash @ImShukra_asta Good 👍,"Siliguri, India",2022-11-30 23:49:25+00:00,1598101928017526785,1175184912602677248
80,@Microsoft @Windows @EmilyZugay @Microsoft365 @surface @MicrosoftEdge @onedrive Me sign in with a good password with daily changed 😂😂,"Kerala, India",2022-11-30 23:49:05+00:00,1598101844081143809,1574695501802647552
81,@Je_jeevi @Bharathxetoq @Veera284 Now answer those questions,"Saidapet, India",2022-11-30 23:49:00+00:00,1598101822631464961,1594897858326675457
82,"@Divya__Official Sorry 
I don't know Anything
Can you Help","Guntur, India",2022-11-30 23:48:56+00:00,1598101804008747008,1040834032269852672
83,"@Je_jeevi @Bharathxetoq @Veera284 Rummy Ban Issue vs PM security issue which is important?
EWS 10% Issue vs Wats app call issue which is important?
Hindutuva vs Shankar (Iyer) ADG appointment issue which is important?
Corrupted MLAs (Senthil Balaji) issues vs Udhya issues which is important?   
People vs Personal","Saidapet, India",2022-11-30 23:48:37+00:00,1598101728309956609,1594897858326675457
84,@SwatiKu11885236 Sexy 🔥,"Andhra Pradesh, India",2022-11-30 23:48:36+00:00,1598101721250951169,1294848757754810370
85,@GenBakshi_IND Jay Hind,"Bidhan Nagar, India",2022-11-30 23:48:26+00:00,1598101680721387520,1174337503936991233
86,@ho1_stephanie I love you 😘❣️,"Kailashahar, India",2022-11-30 23:48:10+00:00,1598101615126360064,849891868175413248
87,"@DerekJGrossman Everyone will depend on India, after some time(✷‿✷)😉","Bihar, India",2022-11-30 23:48:09+00:00,1598101610831310848,1031756933911334912
88,"@IndiaWantsMB @MamataOfficial @AITCofficial @ItsYourDev @aitcsudip @WBTMCPofficial @TrinankurWBTMCP @JyotipriyaMLA @Rathinghoshtmc @ParthaAITC @SushmitaDevAITC No doubt, her leadership qualities, simplicity, firebrand nature, and concerned about have nots. But  the problem is appeasement.","Bengaluru South, India",2022-11-30 23:47:51+00:00,1598101533237088256,1238033797
89,@HotMomBex I love you 😘❣️,"Kailashahar, India",2022-11-30 23:47:49+00:00,1598101526869704704,849891868175413248
90,"@rosmary1741 @momochan222555 Beautiful, both,picture and message.","Mylapore Tiruvallike, India",2022-11-30 23:47:45+00:00,1598101506779381760,819420754425090048
91,@ho1_stephanie I love you 😘❣️,"Kailashahar, India",2022-11-30 23:47:39+00:00,1598101481819082753,849891868175413248
92,chief administrator of india can use the freedoms of india... chief adviser can use the rules of india... chief justicer can use the laws of india... chief director can use the rights of india... chief president can use the lefts of india... https://t.co/tR2u8yS0mp,"Dimapur, India",2022-11-30 23:47:36+00:00,1598101469718118400,1581101216066519040
93,"@and_imp @AshTheWiz @samarjeet_n @w_karve @kayjay34350 @bkum2000 @PRanade1 @SSC_31360 @simply_mixed_up @LovingBlogs @PayalNangia @SharmaJyots @KirtiTejas @manjusipayya @motherrr @rajeshsarrin @rspathania @GauriKasbekar @jeevandayni @ChinmayeegG Yes! Lot of acts fall out of ignorance and hysteria. Bhakti without adequate knowledge of the world and one's own place in the world may make the mind warped. Despite such maladies, the martial tribes and their sacrifices for human dignity have a message for the living and future","Trivandrum, India",2022-11-30 23:47:33+00:00,1598101456137031680,1382912037295063048
94,@kavitak30607746 @MahiSha32740994 Yes ji,"Mumbai, India",2022-11-30 23:47:32+00:00,1598101455688585216,1543761157357727744
95,@itz_radhi3 @Sabarish_twittz Good morning,"Tamil Nadu, India",2022-11-30 23:47:00+00:00,1598101319210127360,1576780400076107778
96,@alexiawillisss I love you 😘❣️,"Kailashahar, India",2022-11-30 23:46:51+00:00,1598101279762325504,849891868175413248
97,@MahiSha32740994 Yes ji can kiss day and night ji and be happy,"Mumbai, India",2022-11-30 23:46:49+00:00,1598101272363937793,1543761157357727744
98,@DreamPicture56 @emanuele77s Lovely.,"Mylapore Tiruvallike, India",2022-11-30 23:46:38+00:00,1598101228432805888,819420754425090048
99,"Thanks @anirudhofficial for spending 2,684 minutes with me in 2022. I couldn’t stop listening to Don'u Don'u Don'u - The Don's Romance. #SpotifyWrapped https://t.co/hPl7AEWZGp","Bengaluru South, India",2022-11-30 23:46:25+00:00,1598101173118332928,1448497712417046530
100,@MadisonMias2 I love you 😘❣️,"Kailashahar, India",2022-11-30 23:46:20+00:00,1598101149596651520,849891868175413248
101,"Play it safe with a single partner or die with two. The choice is yours!.

Few minutes of pleasure can bring a lifelong curse on your family! 
Think about it!

#AIDS #AIDSDay #aidsawareness https://t.co/BcLbBjx5SG","Karnataka, India",2022-11-30 23:46:07+00:00,1598101098195456001,1137040900926783489
102,@Kameshwaran0207 Will be back tonight if not earlier,"Perambur Purasavakam, India",2022-11-30 23:46:01+00:00,1598101073507495936,2831471840
103,@ZGKNlSuR1LOepfc @aza12aza12 Beautiful flame for the eyes!,"Mylapore Tiruvallike, India",2022-11-30 23:45:59+00:00,1598101063705722880,819420754425090048
104,@wealth_director Do something every day as movement,"New Delhi, India",2022-11-30 23:45:56+00:00,1598101052150013954,14742411
105,@bhushanvtelang1 This comes just before the day of Gujarat elections btw 🌚,"Nagpur, India",2022-11-30 23:45:56+00:00,1598101051843829760,2759794314
106,@ho1_stephanie I love you 😘❣️,"Kailashahar, India",2022-11-30 23:45:52+00:00,1598101034051993600,849891868175413248
107,@Sweety9870 superb,"Andhra Pradesh, India",2022-11-30 23:45:51+00:00,1598101028641333248,1564328876595040256
108,@HotMomBex I love you 😘❣️,"Kailashahar, India",2022-11-30 23:45:37+00:00,1598100970050682880,849891868175413248
109,@shivaninarayana Good morning,"Andhra Pradesh, India",2022-11-30 23:45:30+00:00,1598100941907308545,1564328876595040256
110,"@kavitak30607746 Facebook
Baby Love 💕 you","Palel, India",2022-11-30 23:45:19+00:00,1598100896675614720,1571088313372524546
111,Bathou is Good,"Assam, India",2022-11-30 23:44:58+00:00,1598100806913634304,1482158392886304768
112,"Happy birthday my hubby. I am not just wishing for you to have a great birthday. I am praying that you are blessed with your heart's desires. @ Nellimoodu, India https://t.co/abtO8nyr7L","Kerala, India",2022-11-30 23:44:57+00:00,1598100804455788544,1405883259624558598
113,@Aaradhyasinha9 Good morning,"Andhra Pradesh, India",2022-11-30 23:44:53+00:00,1598100785182953472,1564328876595040256
114,@vinodkumarmeht0 @aza12aza12 Easiest thing is preaching.,"Mylapore Tiruvallike, India",2022-11-30 23:44:50+00:00,1598100775020138496,819420754425090048
115,"#GodMorningThursday
Avatar

The meaning of ""Incarnation (Avatar)"" is ""to descend from a higher place to a lower place"". Especially. this auspicious word is used for those supreme souls who perform some remarkable activities on earth. https://t.co/WHBom5mLx8","Uttar Pradesh, India",2022-11-30 23:44:42+00:00,1598100742375866368,1468949666154749955
116,"#GodMorningThursday
Who is the other God Mentioned in Shrimad Bhagavad Gita Chapter 18 Verse 62
@das_Subodh_1 
@SurjeetBaghel19 https://t.co/amcbLqwMQB","Uttar Pradesh, India",2022-11-30 23:44:42+00:00,1598100739725103105,1468949666154749955
117,"#GodMorningThursday
🌺🌺🌺🌺🌺🌺🌺🌺🌺
True devotion to the real God is only with Saint Rampal Ji Maharaj which is proved by all our Vedas.
#सत_भक्ति_संदेश https://t.co/5hwpDKrG9c","Uttar Pradesh, India",2022-11-30 23:44:42+00:00,1598100739196612608,1209075373994102784
118,"Thanks @anirudhofficial for spending 3,178 minutes with me in 2022. I couldn’t stop listening to Pathala Pathala (From ""Vikram""). #SpotifyWrapped https://t.co/4Q2r0i5Abj","Sriperumbudur, India",2022-11-30 23:44:26+00:00,1598100672263528448,1309568243678420992
119,@PushpaK06573158 Good morning,"Andhra Pradesh, India",2022-11-30 23:44:12+00:00,1598100615359791104,1564328876595040256
120,Good one anna https://t.co/bAkjAGOqxt,"Hayathnagar, India",2022-11-30 23:44:05+00:00,1598100585135624193,2346511807
121,@jeetujadon @zoo_bear ye dekh le bhai live example..ndtv pe punjab me ho rhe protest par 30 mins ka show .. https://t.co/DwL5hzA1rd,"Mumbai, India",2022-11-30 23:43:50+00:00,1598100520438468608,1641540206
122,@and_imp @AshTheWiz @samarjeet_n @w_karve @kayjay34350 @bkum2000 @PRanade1 @SSC_31360 @simply_mixed_up @LovingBlogs @PayalNangia @SharmaJyots @KirtiTejas @manjusipayya @motherrr @rajeshsarrin @rspathania @GauriKasbekar @jeevandayni @ChinmayeegG Indigenous religions of India have a Pre-Vedic past wherefrom the worship of Deities and Yoga emerged. There are of course many corruptions in ancient wisdom over the centuries. But the core of the Sanskrit Vagmayam is sacred and has value to make life more graceful. Dharma!,"Trivandrum, India",2022-11-30 23:43:27+00:00,1598100425328115712,1382912037295063048
123,@sakshijoshii You bitch.,"Mumbai, India",2022-11-30 23:43:18+00:00,1598100389550706688,1527272581899747329
124,@JiyaBharti399 Good morning,"Andhra Pradesh, India",2022-11-30 23:43:13+00:00,1598100365324726272,1564328876595040256
125,@The_California1 Thankyou 🤍,"Kerala, India",2022-11-30 23:43:05+00:00,1598100333028573184,3164833862
126,@Touhou_AR Angelic pictures. Nice.,"Mylapore Tiruvallike, India",2022-11-30 23:43:00+00:00,1598100313676066816,819420754425090048
127,"@itsdesmipeach @chris_damned Wow Jay, nice to watch you enjoying yr job, while giving full satisfaction evan to your esteemed customers also.","Mangalore, India",2022-11-30 23:42:54+00:00,1598100285901373442,1556780866096943110
128,@ShikhaYadav000 Nice pic,"Jodhpur, India",2022-11-30 23:42:34+00:00,1598100202816417792,1548152928024018946
