,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"Just posted a video @ Charlotte, North Carolina https://t.co/c472X0NNnf","Charlotte, NC",2016-11-30 23:59:59+00:00,804112775123533824,43957626
1,"The @DuqMBB try to make it 2 in a row, @RichDonahue is at the Palumbo Center and will have a recap. Follow him for live in game updates","Pittsburgh, PA",2016-11-30 23:59:59+00:00,804112775098286085,4148542639
2,What you gon be under they tree with a red bow wrapped around you 😂😂😂 https://t.co/eDzzAvK6hw,"Baton Rouge, LA",2016-11-30 23:59:59+00:00,804112774800490496,305251414
3,@thesarahforeman i just love you so much,"Chesapeake, VA",2016-11-30 23:59:59+00:00,804112774750208000,4784605216
4,"""Less hat. More pants."" https://t.co/qrQVtdj2ol","Portland, OR",2016-11-30 23:59:59+00:00,804112774636806144,3585905234
5,@Hailey_june123 lmao ly2,"Drexel Hill, PA",2016-11-30 23:59:59+00:00,804112773923872768,3221155757
6,Today has been so crazy. But finally I'm home with my pups and kitty and can relax,"Indiana, USA",2016-11-30 23:59:59+00:00,804112773848399872,236051343
7,"@xxsh0tgun From what I heard, they're both seriously misinformed.","Gettysburg, PA",2016-11-30 23:59:59+00:00,804112773634543616,19506296
8,Right now get down to @theainsworth in Chelsea. Come have some fun and help people at the same… https://t.co/OgZa5S90cM,"Manhattan, NY",2016-11-30 23:59:59+00:00,804112773575753730,110623819
9,What a hag! https://t.co/9ASyoXDHWl,"Runnemede, NJ",2016-11-30 23:59:59+00:00,804112773173170177,1286905933
10,Well..... https://t.co/p94RGTBptD,"Tampa, FL",2016-11-30 23:59:59+00:00,804112773080825862,44959957
11,"Don’t Give Up, Never Give Up ! -Jimmy V @TheJimmyVClsc","Carmel, IN",2016-11-30 23:59:59+00:00,804112772900487169,21318909
12,THE UUUUUUUUUU. @_reidwarfield_ https://t.co/HRIArLNGsk,"Wichita, KS",2016-11-30 23:59:59+00:00,804112772791418882,210537024
13,When there's a knock on the door and you see this 😍😍😍😍 https://t.co/H5LHzLQUny,"Palmetto, FL",2016-11-30 23:59:59+00:00,804112772564926467,55459226
14,don't really know what the fuck im doin with life tbh i'm just winging it lol,"New Jersey, USA",2016-11-30 23:59:59+00:00,804112772472721408,1393389222
15,"Closure sew in, using our Malaysian crazy curly hair in 16.18.20 and a 16 inch silk base closure… https://t.co/EL6ZXVbHVY","Mount Clemens, MI",2016-11-30 23:59:59+00:00,804112771822534661,444026170
16,Made dinner again for me and deekindsoul tonight! Chicken breast infused with honey mustard and… https://t.co/M0hVvwadXw,"Houston, TX",2016-11-30 23:59:59+00:00,804112771524820992,3024485112
17,"Wings &amp; beer. #SaucyLitos food truck Wednesday @NewHelvetiaBrew 
Open 4-10pm https://t.co/nSunwWNJxH","Sacramento, CA",2016-11-30 23:59:58+00:00,804112770312466432,625028968
18,@Dreylinrashad Heeeey! Been chillen. What you been up to?,"Watertown, FL",2016-11-30 23:59:58+00:00,804112770073591808,1252399123
19,I have such a long day tomorrow I'm really dreading it 😩,"Roseville, MI",2016-11-30 23:59:58+00:00,804112770006401025,81197245
20,Game time... made it back just in time to get to the field. 6pm game at Aztec and good news!!!… https://t.co/IkPReJV7bC,"Scottsdale, AZ",2016-11-30 23:59:58+00:00,804112769901543424,22582027
21,"@Phe800 @hazelclarktv wow, I would have been impressed to find out a class mate is a world class runner.","Virginia, USA",2016-11-30 23:59:58+00:00,804112769784152064,390442583
22,@Jmaffeo7 @Marty_Party4.   3 stitches between the eyes from a defenseman are better than 4 from a goalie!  #gobulldogs,"Canton, MA",2016-11-30 23:59:58+00:00,804112769737965568,2936469211
23,I love the rain,"San Jose, CA",2016-11-30 23:59:58+00:00,804112769595240449,2383158211
24,Y'all still don't wanna believe that 911 was an inside job https://t.co/8Hv8ZGXSwU,"Reynoldsburg, OH",2016-11-30 23:59:58+00:00,804112769582776320,2269160719
25,@MrOrsinosClass @iotacons wonderful book!!  I will read it aloud tomorrow!!  Thanks!,"Pennsylvania, USA",2016-11-30 23:59:58+00:00,804112769117253632,21712029
26,"Chapelle said it best, its easy to point the 👈🏾 at people and call them crazy instead of analyzing the environment prompting the behavior","Providence, RI",2016-11-30 23:59:58+00:00,804112768525811712,122117949
27,I guess it's another night of me sitting at home watching tv :-) someone hmu,"Florida, USA",2016-11-30 23:59:58+00:00,804112767770836993,885701882
28,Looking back at it... Our groupme was hilarious @LIVE_happie,"Jackson, MI",2016-11-30 23:59:58+00:00,804112767313657864,352648096
29,"""I give you a dollar toward my Cfa you got the rest""😂😂😂😂😂 @londonBasem","Virginia, USA",2016-11-30 23:59:58+00:00,804112767045292032,157734116
30,"Billy Joel!! (@ Madison Square Garden - @thegarden in New York, NY) https://t.co/VCf6r6ympq https://t.co/vboDoxyZis","Manhattan, NY",2016-11-30 23:59:57+00:00,804112766973935616,161903903
31,early #throwback because this rain has got me in quite a #mood ☔️😒 @ National Mall and Memorial… https://t.co/jdjuZQl1Vk,"East Potomac Park, Washington",2016-11-30 23:59:57+00:00,804112766936170502,83913588
32,@ariannekurtzner really? Christopher? My name is like literally right there...,"Oswego, NY",2016-11-30 23:59:57+00:00,804112766927781894,1081615772
33,@_benjvmins_  SAME ❕😂😂,"Los Angeles, CA",2016-11-30 23:59:57+00:00,804112766919290880,219071166
34,Good job man https://t.co/z6RCAZ29fu,"Georgia, USA",2016-11-30 23:59:57+00:00,804112766525120512,2866424384
35,"If you think I'm childish sometimes, just remember my mom wears Mickie mouse snap bracelets.. 😉","North Little Rock, AR",2016-11-30 23:59:57+00:00,804112766462267392,4673669936
36,wanna thank everybody who been down for me,"Houston, TX",2016-11-30 23:59:57+00:00,804112766151827457,529107744
37,Forever 1 deep,"Mansfield, TX",2016-11-30 23:59:57+00:00,804112765455626241,946464120
38,@ElDeBarge El debarge you are my man,"Lynwood, IL",2016-11-30 23:59:57+00:00,804112764813852680,796075654462709760
39,"At the half of the JV game, RF 38 Highland 25
K. Moore 13pts 
J. Perkins 11pts 
D. Murray 8pts 
M. Montes 2pts 
A. Hand 2pts","Highland, IN",2016-11-30 23:59:57+00:00,804112764776103940,4186030880
40,What to do tonight ?????,"San Antonio, TX",2016-11-30 23:59:57+00:00,804112764713177088,457208812
41,leon's music paralyzes me,"Maryland, USA",2016-11-30 23:59:57+00:00,804112764570583040,2592390474
42,"@wccokingjohn, I'd love to invite Halima Aden to my classroom to talk w/my students. Feel free to pass along my contact info. @wccoradio","Eagan, MN",2016-11-30 23:59:57+00:00,804112764260249601,356433076
43,"I'm at Little Woodrow's in Austin, TX https://t.co/oJ5ub96De6","Austin, TX",2016-11-30 23:59:57+00:00,804112763635302401,467051882
44,Flying out again in less than 24 hours on the ground 🙄💃🌍😏 https://t.co/DbIToibydS https://t.co/JVMbmkxT8c,"California, USA",2016-11-30 23:59:57+00:00,804112763622670336,2518415952
45,@csartain24 he's perfect ❤️,"Winston-Salem, NC",2016-11-30 23:59:57+00:00,804112763559833602,637348179
46,Not bragging but ya know u took that L https://t.co/IYMBn8rWEc,"Houston, TX",2016-11-30 23:59:57+00:00,804112763379445760,2859251880
47,all I ever feel is alone,"Davison, MI",2016-11-30 23:59:57+00:00,804112762960048128,739810855
48,"⚡️ “Schoolboys make Martin Shkreli's drug for $2”

https://t.co/g1ATYwiuTz","Texas, USA",2016-11-30 23:59:56+00:00,804112762687340549,721515044
49,Everyone come give blood tomorrow in the Ranger Room! @nwosu_softball will be there all day long!🤗 https://t.co/XDV4KxkxKs,"Alva, OK",2016-11-30 23:59:56+00:00,804112762565783552,487152842
50,my friends just told me this😩❤️ https://t.co/U8rFx2YNzH,"Alabama, USA",2016-11-30 23:59:56+00:00,804112762418896896,3377785492
51,@BobbiDylanXXX dmed your booty off! Not really but did dm haha &lt;3,"Tigard, OR",2016-11-30 23:59:56+00:00,804112762280374272,24507732
52,Bored Of The Same Ole Same Ole,"Teaneck, NJ",2016-11-30 23:59:56+00:00,804112762037223430,1916123372
53,Feeling like 11 year old jay-gold,"Philadelphia, PA",2016-11-30 23:59:56+00:00,804112761965998080,739261375
54,"hey @wwwbigbaldhead , look what my mother made me😋 https://t.co/VVBI77wU6K","Kentucky, USA",2016-11-30 23:59:56+00:00,804112761496158210,28792971
55,@redsteeze @BuzzFeedBen Right.Must be true.Has He denied it?,"Garland, TX",2016-11-30 23:59:56+00:00,804112761416339456,227917388
56,For some reason I've been down lately,"Alabama, USA",2016-11-30 23:59:56+00:00,804112761303220228,3284939672
57,Can't relate 😌 https://t.co/ZaK4Daej6i,"Gilbert, AZ",2016-11-30 23:59:56+00:00,804112761290506240,1033453440
58,"Every single day I live to honor you... my guardian angel, my mentor, and the motivation to work… https://t.co/xVPCMRJUSi","Manhattan, NY",2016-11-30 23:59:56+00:00,804112761173278720,24818727
59,Watch @RickSantorum speak now at Cornell @yaf #YAFonCampus  https://t.co/iWL1hEmrcy,"South Riding, VA",2016-11-30 23:59:56+00:00,804112761051607040,23098517
60,my girls so cute 😻😻😻😻 https://t.co/DdH7zBmVvp,"Edgemere, MD",2016-11-30 23:59:56+00:00,804112760917336064,2465002876
61,@niko_hippy EW haahahha is so gross,"Florida, USA",2016-11-30 23:59:56+00:00,804112760359555073,888076531
62,"Theres a @Starbucks in @Target. I'll get an Americano while there picking up some @KelloggsUS Cereal.
Thank 'em all for not supporting hate.","Sacramento, CA",2016-11-30 23:59:56+00:00,804112760044863488,14229194
