,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,It is possible. There is much evidence that @realDonaldTrump has lost his grip on reality.  #InvokeThe25th https://t.co/Y3ZIjck1dm,"St Louis, MO",2017-11-30 23:59:59+00:00,936384346180739072,52230962
1,I agree more students in local manufacturing🇺🇸! https://t.co/oDdvZAQeeX,"Wisconsin, USA",2017-11-30 23:59:59+00:00,936384345576755200,2458455084
2,i halfway think i'm in love man and i'm not sure what to do with this information,"Indianapolis, IN",2017-11-30 23:59:59+00:00,936384344494624768,425083330
3,"Wind 1.6 mph W. Barometer 30.23 in, Rising slowly. Temperature 56.5 °F. Rain today 0.30 in. Humidity 36%","Petersburg, IL",2017-11-30 23:59:59+00:00,936384344033243137,165964121
4,I cut toxic ppl out of my life n I have one friend now,"Wichita, KS",2017-11-30 23:59:59+00:00,936384343932628992,1405654489
5,In California for work. My coworkers are the nicest people I’ve met. My counterpart took me to… https://t.co/7u2rbdAzRP,"California, USA",2017-11-30 23:59:59+00:00,936384343198568448,1691332338
6,So..uhh..what’s it looking like? https://t.co/Ktp144JfA7,"New Orleans, LA",2017-11-30 23:59:59+00:00,936384342351339520,351991912
7,So salty! https://t.co/6kaZ4TE2kP,"South Burlington, VT",2017-11-30 23:59:58+00:00,936384341533392896,235174531
8,happy one month!!! so glad u came into my life 💓 https://t.co/w6CqHWphBY,"Mesquite, TX",2017-11-30 23:59:58+00:00,936384341332189184,2466763596
9,Studying for dental school finals really makes me miss undergrad exams 🙃,"Memphis, TN",2017-11-30 23:59:58+00:00,936384340354916353,266730704
10,"Craig Wilder, Martha Sandweiss, and Eric Foner talking about the connection between slavery and… https://t.co/BujUgn0cEp","Brooklyn, NY",2017-11-30 23:59:58+00:00,936384340010946562,27493726
11,@MaddyWalz @gracedcole @Brawlf Maybe toss in a few hundred mimosas????? Make it a day long dealio,"Manhattan, KS",2017-11-30 23:59:58+00:00,936384339859865600,825834714
12,"Thank you @JackieZeman. Same to you and yours. Been long time fan since Luke &amp; Laura days! LOVE @GeneralHospital, it's my favorite addiction! 🤗😘 https://t.co/oAk1N7nwnI","Verde Village, AZ",2017-11-30 23:59:58+00:00,936384338689540096,878776160
13,Ohhhh you in a mood huh? 😂😂 https://t.co/fvQ20oRldG,"Princess Anne, MD",2017-11-30 23:59:58+00:00,936384338509385730,239104613
14,"Say ""moo"" #beverlyhillswildlife w: Joan's on Third https://t.co/iGMrrYHpgj","Los Angeles, CA",2017-11-30 23:59:58+00:00,936384338467442688,82598762
15,Must be nice lol https://t.co/4l3vtQnf45,"Buffalo, NY",2017-11-30 23:59:58+00:00,936384338396053505,261287903
16,Girl Scouts learning about nocturnal animals.,Hidden Oaks Nature Center,2017-11-30 23:59:58+00:00,936384338203160576,898327178982674433
17,I guess that’s a no.,"Detroit, MI",2017-11-30 23:59:57+00:00,936384337574072326,2959081706
18,"19:00:00 |Temp: 64.5ºF | Wind Chill 64.5ºF |Dew Point 58.5ºF | Rain today: 0.00 inches | Wind: 0.0 mph from the WSW, Gusting to 0.0","Georgia, USA",2017-11-30 23:59:57+00:00,936384337381068800,157304422
19,Oh shit GDT https://t.co/6UzBr6Ilp3,"Hayward, CA",2017-11-30 23:59:57+00:00,936384337099886592,223763030
20,GREAT IDEA....!! https://t.co/PcjNqnBnKs,"Arizona, USA",2017-11-30 23:59:57+00:00,936384336974176256,950606341
21,Who’s trying to hit up Applebee’s with me? https://t.co/c1jpnKKa8j,"Los Angeles, CA",2017-11-30 23:59:57+00:00,936384336340725760,1210989200
22,Keep this fake ass apology https://t.co/eW9HNHSo6r,"Southchase, FL",2017-11-30 23:59:57+00:00,936384335896371201,95297756
23,"I can’t lie, I’m getting WGW tonnniggghhtttt!","Murray, KY",2017-11-30 23:59:57+00:00,936384335829233664,289144635
24,It is! 🤗😉💕💗 https://t.co/kggWZWLuAG,"Lynn, MA",2017-11-30 23:59:57+00:00,936384335388774400,758795959593738240
25,Having ya dependents on 9&gt;,"South Carolina, USA",2017-11-30 23:59:57+00:00,936384334898122752,165546524
26,Here's what the tax bill will do to you..call your senator right now.. https://t.co/rodZClCGZq,"Maryland, USA",2017-11-30 23:59:57+00:00,936384334872875008,815786525501878272
27,This... https://t.co/qKMziYKzdZ,"Seattle, WA",2017-11-30 23:59:56+00:00,936384333568495616,4450548314
28,@MiLLkeSmooV I blew up Greg spot. Uh oh,"Brooklyn, NY",2017-11-30 23:59:56+00:00,936384333547532289,288796952
29,hahah MB&amp; slushies classic.. can't wait till tatercat can live w us at the farm!!! thanks grace love you!!❤️❤️🎅🏽🌚 #play never forget https://t.co/HeBu7bTv6i,"Indianapolis, IN",2017-11-30 23:59:56+00:00,936384333543337984,593843425
30,Nicole and Daveys Wedding!,"Minneapolis, MN",2017-11-30 23:59:56+00:00,936384333228756992,216237159
31,This is a mood https://t.co/adfhvfMPGW,"Raleigh, NC",2017-11-30 23:59:56+00:00,936384332414976001,778268821685542912
32,Who surprised at this? You can screw Baylor or TCU but not a blue blood program. https://t.co/BffT5waJFA,"San Antonio, TX",2017-11-30 23:59:56+00:00,936384331819384834,2308658202
33,I’m not dead and I’m not for sale,"California, USA",2017-11-30 23:59:56+00:00,936384331806785536,542228188
34,"Wind 2.0 mph W. Barometer 30.100 in, Rising. Temperature 43.8 °F. Rain today 0.10 in. Humidity 71%","Wapakoneta, OH",2017-11-30 23:59:56+00:00,936384331630641154,355459366
35,Who in Columbia SC wanna come record with me in My Studio?,"Dentsville, SC",2017-11-30 23:59:56+00:00,936384331588755456,792339823
36,My snap streak with my mom hit 100 I’m living😂,"State College, PA",2017-11-30 23:59:56+00:00,936384331467100161,4839208882
