,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,"@SBS @yumichild Play stupid games, win stupid prizes. It's Tinder, you really expected anything less. Newsflash, women are just as bad. Go to the dump looking for garbage, you're going to find garbage.","Melbourne, Victoria",2018-11-30 23:59:57+00:00,1068655908870217728,234988367
1,“Hurry up and finish the tree - so I can destroy it.” #catsofinstagram @ Yeerongpilly https://t.co/eynWSL2g8x,"Brisbane, Queensland",2018-11-30 23:59:52+00:00,1068655886070177793,21838469
2,It wouldn’t be Saturday without #scrambledeggs - another superb #weekendbrunch at @theowlhous @ The Owl House https://t.co/n02sj4lbSO,"Sydney, New South Wales",2018-11-30 23:59:50+00:00,1068655879271067649,696104168872759296
3,"@MissMac1973 There is no electric universe or galaxy or whatever. Only EM radiation.

The sun is in a deeper minimum this year but that is not a GSM, just a minimum between solar cycles. A GSM sees the sun emit less UV but CO2 etc is still in atmosphere so AGW keeps going through the GSM! https://t.co/VIOBMgLbPZ","Adelaide, South Australia",2018-11-30 23:59:49+00:00,1068655873386414080,137313052
4,"Nothing spells out a classic first day of an Aussie summer like spending hot days with a few mates and some @fourntwenty pies 🙌🏼❤️🥧 @ Melbourne, Victoria, Australia https://t.co/i1tGTPo9X4","Melbourne, Victoria",2018-11-30 23:59:45+00:00,1068655858350006272,2479136958
5,"@rayoutwest @Ianspato @rlarsenfpa Unsurprisingly, given our ‘experience’, just after midnight.  #notasyoungasweoncewere #lifelongfriends","Melbourne, Victoria",2018-11-30 23:59:42+00:00,1068655844567375873,222065856
6,@elliegoulding We are ignorant selfish self-absorbed self-obsessed and will not rest until each and every animal on earth is dead - shame on us despicable humans💀  @spiritscrushed #BanZoos @A_W_Global @dudleyzoo,"Sydney, New South Wales",2018-11-30 23:59:39+00:00,1068655829543346176,3034153950
7,"@jasminegrindahl Very excited for you Jasmine 😊
Good luck ❤☄","Adelaide, South Australia",2018-11-30 23:59:35+00:00,1068655815765049344,1644573877
8,"Darling, Just Hold On. https://t.co/Ij5hUFCuVm","Melbourne, Victoria",2018-11-30 23:59:32+00:00,1068655800556576769,787606582863339521
9,Heaps of Christmas 🎄 trees at lepageparkcricketclub for sale. @ Le Page Park https://t.co/KqZXuv1V0f,"Melbourne, Victoria",2018-11-30 23:59:28+00:00,1068655786635784193,565405797
10,@michaelkammes @SamsungMobile Yeah it's pretty wild. Will shoot a few sample clips so we can figure it out.,"Sydney, New South Wales",2018-11-30 23:59:27+00:00,1068655781816360960,8828892
11,"@Simply_Fluff No problem, hope you had a great stream!","Melbourne, Victoria",2018-11-30 23:59:26+00:00,1068655774837035009,134159335
12,"@stolinski @chriscoyier @wesbos Notion is currently running my life so much I'm writing a blog post about how it runs my life, in Notion itself because there's no long anything else

It's so amazing I'm even using it to track finding a new house 👍 https://t.co/tuDQgoPCk3","Perth, Western Australia",2018-11-30 23:59:21+00:00,1068655754075234304,4144872552
13,Who approved this expenditure of public funds? #auspol #barnaby https://t.co/Gl0hExiyiv,"Canberra, Australian Capital Territory",2018-11-30 23:59:20+00:00,1068655753165070336,3284973439
14,"@mikeybax When he slagged off at my boxer for having a wife that’s too white he lost me forever , I haven’t got a racist bone in my body mate , just loathe grubs","Melbourne, Victoria",2018-11-30 23:59:14+00:00,1068655724845137920,138294089
15,How the FUCK is it December already ????,"Sydney, New South Wales",2018-11-30 23:59:12+00:00,1068655718582996993,153731695
16,"@rebeccarmix If the line is long enough, I get out a book.😁","Melbourne, Victoria",2018-11-30 23:59:10+00:00,1068655710626443264,439585001
17,It is another beautiful day here in #bonnyhills so I took the opportunity to send my #djiphantom4proobsidian up to capture the place I am fortunate enough to… https://t.co/oHf8d9mrw2,"Bonny Hills, New South Wales",2018-11-30 23:59:05+00:00,1068655690716192774,207064670
18,"I don’t like indigenous Australians being put down, but I’ll make exceptions 🤷‍♂️🤔
Mundine vs Horn https://t.co/caBnuncRuh","Melbourne, Victoria",2018-11-30 23:59:01+00:00,1068655670323363840,778891000823418880
19,@Mark_Butler_MP After Liberals delete the word “are”. Replace it with the word “have”.,"Sydney, New South Wales",2018-11-30 23:59:00+00:00,1068655665839714304,1218180463
20,"@RoseyChang No worries, Rosey. Same to you!","Perth, Western Australia",2018-11-30 23:58:57+00:00,1068655654653444098,2949642253
21,@benkrahe @tabcomau Thanks BK,"Perth, Western Australia",2018-11-30 23:58:55+00:00,1068655646428454913,585107382
22,"@its_lilJosh @nickccerino Ohhh, yea it is👍","Central Coast, New South Wales",2018-11-30 23:58:54+00:00,1068655643890876416,1066969329739030529
23,@paulfeig You really are a moron,"Melbourne, Victoria",2018-11-30 23:58:46+00:00,1068655609166233601,130668639
24,"@DiSlattery @theheraldsun Yeah, coz they want you to buy the subscription.  I just ignore most of their tripe anyway.  It’s the headline only.","Melbourne, Victoria",2018-11-30 23:58:45+00:00,1068655605760516096,835334495821651968
25,@BrokenEyezLLC Haha she is always doing that. https://t.co/cHF2Cl2WDi,"Melbourne, Victoria",2018-11-30 23:58:33+00:00,1068655554237583360,134159335
26,"@SimonBanksHB ...am I right...Pentecostal keep women in the background??? If so, there was never going to be a call from Morrison","Melbourne, Victoria",2018-11-30 23:58:33+00:00,1068655554048839680,2838459738
27,#RACQ #Caprescue Rescue 300 is currently conducting a medical task to an Island North of Stanage Bay. https://t.co/UTzvkssbkV,"Queensland, Australia",2018-11-30 23:58:29+00:00,1068655538408325120,620514901
28,Brunch time #australia #queensland #portdouglas #brunch #coffee #beach #spring #holiday @ Port Douglas Surf Club Bar &amp; Bistro https://t.co/3jqg45rzqG,"Port Douglas - Craiglie, Queensland",2018-11-30 23:58:29+00:00,1068655537330499585,59490089
29,Disgraceful effort  by the 3 time world chump https://t.co/RtsLfKJiqX,"Picton, New South Wales",2018-11-30 23:58:22+00:00,1068655508049997824,321320829
30,@SamsungAU Ah nuts. I've just boarded a plane to Austin TX. Can i get the phone looked at there? https://t.co/kIzkYxgF8g,T1 International Terminal (SYD),2018-11-30 23:58:21+00:00,1068655503197188096,8828892
31,@FixoTweets @CharityLawProf @Gilchristdj It was great! Good to meet some new people too.,"Melbourne, Victoria",2018-11-30 23:58:19+00:00,1068655494074519553,1153260799
32,"@jessitron thanks for the great keynote this morning, the stickers and chat about @atomist. Keen to learn more and try it out when get back to NZ. Thanks for your time to discuss it.","Brisbane, Queensland",2018-11-30 23:58:09+00:00,1068655453914058753,47016794
33,"Yo @AlexBlazevski checkout @singularityu in particular, #xmed - this my friend is the future of #DigitalHealth","Wollongong, New South Wales",2018-11-30 23:58:04+00:00,1068655430912491520,989037011091820545
34,"@WBBL
Scorchers vs Hurricanes
Stars vs Sixers
#WBBL04 @7mate @7Sport @7Cricket #7Cricket @FoxCricket @FOXCricketLive https://t.co/Lvt5H7lvq6","Perth, Western Australia",2018-11-30 23:58:03+00:00,1068655430115590144,1010834202
35,@MrHoffalicious The US spends big but has poor outcomes in education(as in health); the Scandinavian countries scores top the list by spending more wisely. https://t.co/Syb1JJZfFC,"Canberra, Australian Capital Territory",2018-11-30 23:57:57+00:00,1068655404576464896,38072507
36,"@BelindaJones68 It would be a Landslide,it’s The Name that does it TONY 
Know anybody by that name ? https://t.co/aWMFcqXtoh","South Australia, Australia",2018-11-30 23:57:55+00:00,1068655394791149568,2460748716
37,"It’s World AIDS Day and these gorgeous Peer Educators are swapping glitter for a quiz.

#WorldAIDSDay2018 
#Woolloomoolivin https://t.co/x1VoiGS2NP",Woolloomooloo Basketball Court,2018-11-30 23:57:53+00:00,1068655387048476672,1243025179
38,"There are three stages of truth: 1. Ridicule, 2. Violent opposition, 3. Accepted as obvious. Classic case cc @MichaelClayto15 https://t.co/I90d2KyfNt","Melbourne, Victoria",2018-11-30 23:57:52+00:00,1068655382367690757,16943191
39,@1pissedPolack All the Best 💐👍,"Brisbane, Queensland",2018-11-30 23:57:48+00:00,1068655366781599744,188143601
40,@timbomuso @SeanBradbery @bookboy99 What a wonderful woman she must be!,"Sydney, New South Wales",2018-11-30 23:57:46+00:00,1068655357319245824,869106055
41,@richobicycle Time to meet with the Minister!,"Melbourne, Victoria",2018-11-30 23:57:39+00:00,1068655329003495424,15295210
