,tweet_text,initial_location,tweet_date,tweet_id,user_id
0,✨depression nap✨,"Renfrew, Scotland",2021-11-30 23:59:54+00:00,1465832992874635265,763029287675039744
1,"And there in a nutshell is everything wrong with this government and it's shambles of a ""leader"". Totally out of touch with the facts and the people they are there to serve. #ToryIncompetence at it's finest. #BinThisSin https://t.co/AAIXXIw0Mk","Tottenham, London",2021-11-30 23:59:53+00:00,1465832992308404231,24183526
2,"After a long and at times ponderous buildup this film bursts into life - and how.  After Christopher Lee comes into it the film is note perfect (although the racist stuff is  very dated and weird).  Ursula Andress is an absolute goddess here.
⭐️⭐️⭐️⭐️1/2 https://t.co/5fDYXO86eH","Annan, Scotland",2021-11-30 23:59:52+00:00,1465832986641842176,732675224072814592
3,I just signed the petition calling on @BorisJohnson and @Jacob_Rees_Mogg to accept recommendations to ban MPs from taking second jobs as political consultants. Will you add your name? https://t.co/PFMjnmt4Fr,"Oldham, England",2021-11-30 23:59:51+00:00,1465832983689105416,1265621384304250885
4,"GREECE: whats this jab about, a virus with 97% survival rate for over 75s does not justify charging two elderly people £200 a month for life who are unvaccinated 
The question #whatsInTheJab","Wales, United Kingdom",2021-11-30 23:59:50+00:00,1465832977770946560,103337452
5,Think wearing a mask at a gig is a step to far for me 😔,"Silver End, East",2021-11-30 23:59:47+00:00,1465832965871747076,553623887
6,@NMcWhiffles Thank you Azalea 😘,"Yorkshire and The Humber, England",2021-11-30 23:59:46+00:00,1465832961278947331,24866689
7,"It is difficult to envisage a more hilariously enjoyable #HMSPinafore than @charlescourt performed under the Cutty Sark, but @E_N_O tonight was great fun, particularly a brilliant Act 2. Shout outs to the very wonderful @alexandraoomens @ElganTenor &amp; @jsavournin. https://t.co/dvGAXz0wfC","Greenwich, London",2021-11-30 23:59:46+00:00,1465832960003915777,591198332
8,I thought this was a rugby score for a moment. https://t.co/1d0rdStAEE,"Aberdare, Wales",2021-11-30 23:59:45+00:00,1465832956371607552,1958534449
9,"@DavidJG80 @DaveSmith8882 He hit two 'passes' and I laughed each time. He's dreadful, always has been.

Yeq we never got a player in after Diame and it's shown since. 10 full back, 4 wingers, not one decent Central midfielder. Spine of the side.","Byker, England",2021-11-30 23:59:43+00:00,1465832946707963906,2269577839
10,@TiceRichard Unbelievable,"London, England",2021-11-30 23:59:41+00:00,1465832941033082882,493254718
11,This man is unreal... https://t.co/611TWZdTz3,"Newton Mearns, Scotland",2021-11-30 23:59:41+00:00,1465832940546539528,136774924
12,@itswunchtime i act like mine died,"South East, England",2021-11-30 23:59:40+00:00,1465832936377405440,2635664878
13,"@thereal_truther These same people claim blue states in the US will reimpose lockdowns around the 2022 midterms so they can ""steal"" it like they ""stole"" the 2020 presidential elections..........they are beyond help","Glasgow, Scotland",2021-11-30 23:59:40+00:00,1465832935249035265,832130420162576384
14,Enrolling Ronnie into a nursery is so sad 😩 where has my little baby gone 😔 https://t.co/s464OUtF9D,"Cardiff, Wales",2021-11-30 23:59:38+00:00,1465832929649696772,295105929
15,@RooFeeOhh No I was just wearing the scowl because I got attitude for something he did. Which you can see in the pic. Lol,"Glasgow, Scotland",2021-11-30 23:59:38+00:00,1465832927405785092,588412269
16,“Does that mean no more headlines about the rape trial” #AirplaneII 😂,"Glasgow, Scotland",2021-11-30 23:59:37+00:00,1465832921806290947,25825254
17,@JamesGr49498338 @rad3murray @DrewLawDesign @AkamKevin A Holey Miley. You realise I won’t sleep now 😳 ZZZZZ,"Bristol, England",2021-11-30 23:59:33+00:00,1465832906379730945,897108404577153024
